college_name,department_name,first_step_one_subject,first_step_one_point,first_step_one_ratio,first_step_two_subject,first_step_two_point,first_step_two_ratio,first_step_three_subject,first_step_three_point,first_step_three_ratio,first_step_four_subject,first_step_four_point,first_step_four_ratio,first_step_five_subject,first_step_five_point,first_step_five_ratio,second_step_one_ratio,second_step_two_ratio,second_step_three_ratio,second_step_four_ratio,second_step_five_ratio,second_step_all_ratio,second_step_one_subject,second_step_one_point,second_step_one_all_ratio,second_step_two_subject,second_step_two_point,second_step_two_all_ratio,second_step_three_subject,second_step_three_point, second_step_three_all_ratio,second_step_four_subject,second_step_four_point,second_step_four_all_ratio,second_step_five_subject,second_step_five_point,second_step_five_all_ratio,final_order,thing,order_select,found
東海大學,企業管理學系,國文,--,3.0,英文,後標,3.0,數學B,後標,3.0,,,,,,,*1.00,*1.00,*1.00,,,50%,審查資料,--,50%,面試,--,20%,,,,,,,,,,一、學測國英數B級分總和二、學測英文級分三、學測數學B級分,項目：修課紀錄(A)、課程學習成果(B)、多元表現(F、G、H、J、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、數學B之級分總和　二、學測英文級分　三、學測數學B級分　四、學測國文級分,1
國立陽明交通大學,管理科學系,國文,前標,3.0,英文,前標,3.0,數學A,前標,3.0,,,,,,,*1.00,*2.00,*1.00,,,40%,審查資料,--,40%,口試,--,30%,,,,,,,,,,一、口試二、學科能力測驗成績,項目：修課紀錄(A)、課程學習成果(B、C)、多元表現(F、K、M、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、數學A之級分總和,1
淡江大學,企業管理學系,國文,--,3,英文,--,3,數學B,後標,3,社會,--,--,,,,*1.00,*1.00,*1.00,*1.00,,40%,審查資料,--,40%,面試,--,30%,,,,,,,,,,一、面試二、學測英文級分三、學測國文級分,項目：修課紀錄(A)、課程學習成果(B、C、D、E)、多元表現(F、G、J、M、N)、學習歷程自述(O) ,一、學測國文、英文、數學B、社會之級分總和　二、學測英文級分,1
淡江大學,管理科學學系(大數據資料分析應用組),國文,--,3,英文,--,3,數學B,後標,3,社會,--,--,,,,*1.00,*1.00,*1.00,*1.00,,40%,審查資料,--,40%,面試,--,30%,,,,,,,,,,一、學測英文級分二、審查資料三、面試,項目：修課紀錄(A)、課程學習成果(B、C、E)、多元表現(F、J、K、M、N)、學習歷程自述(O、P) ,一、學測國文、英文、數學B、社會之級分總和　二、學測數學B級分　三、學測英文級分　四、學測國文級分,1
淡江大學,管理科學學系(企業經營與行銷流通組),國文,--,3,英文,--,3,數學B,底標,3,社會,--,--,,,,*1.00,*1.00,*1.00,*1.00,,40%,審查資料,--,40%,面試,--,30%,,,,,,,,,,一、學測英文級分二、審查資料三、面試,項目：修課紀錄(A)、課程學習成果(B、C、E)、多元表現(F、J、K、M、N)、學習歷程自述(O、P) ,一、學測國文、英文、數學B、社會之級分總和　二、學測數學B級分　三、學測英文級分　四、學測國文級分,1
逢甲大學,合作經濟暨社會事業經營學系,國文,--,--,英文,後標,4,數學B,--,--,社會,後標,--,國英數B社,--,6,*1.50,*2.00,*1.00,*1.00,--,40%,審查資料,--,40%,面試,--,30%,,,,,,,,,,一、面試二、學測英文級分三、學測國文級分四、學測社會級分,項目：修課紀錄(A)、課程學習成果(B、E)、多元表現(F、G、I、N)、學習歷程自述(O、P、Q)、其他(R.其他有助審查資料) ,一、學測國文、英文、數學B、社會之級分總和　二、學測英文級分　三、學測國文級分　四、學測社會級分,1
逢甲大學,企業管理學系,國文,後標,3,英文,後標,3,數學B,--,--,社會,--,5,,,,*1.50,*2.00,*1.00,*1.00,,40%,審查資料,--,40%,面試,--,30%,,,,,,,,,,一、指定項目甄試成績二、學測國英數B社級分總和三、學測英文級分四、學測國文級分,項目：修課紀錄(A)、課程學習成果(B、C、E)、多元表現(F、G、H、M、N)、學習歷程自述(O、P、Q)、其他(R.其他有助審查資料) ,一、學測國文、英文、數學B、社會之級分總和　二、學測英文級分　三、學測國文級分,1
國立中央大學,企業管理學系,國文,前標,10,英文,前標,10,數學B,前標,10,社會,--,--,數B社,--,3,*1.00,*1.50,*1.25,*1.00,--,30%,審查資料,--,30%,面試,--,40%,,,,,,,,,,一、學測數學B級分二、面試三、學測英文級分四、審查資料,項目：修課紀錄(A)、課程學習成果(B、C、E)、多元表現(F、G、J、L、N)、學習歷程自述(O、P、Q)、其他(R.個人資料表) ,一、學測國文、英文、數學B、社會之級分總和,1
靜宜大學,企業管理學系,國文,後標,5,英文,後標,3,數學B,--,--,,,,,,,*1.00,*1.50,*1.50,,,50%,審查資料,--,50%,面試,--,25%,,,,,,,,,,一、學測數學B級分二、學測英文級分三、面試四、審查資料,項目：修課紀錄(A)、多元表現(F、G、N)、學習歷程自述(P、Q)、其他(R.其他有利審查資料) ,一、學測國文、英文、數學B之級分總和　二、學測英文級分　三、學測國文級分,1
靜宜大學,寰宇管理學士學位學程,國文,--,3,英文,後標,--,國英,--,5,,,,,,,*1.00,*2.00,--,,,40%,審查資料,--,40%,面試,--,30%,,,,,,,,,,一、面試二、學測英文級分三、學測國英級分總和四、審查資料,項目：修課紀錄(A)、課程學習成果(B)、多元表現(F、L、M、N)、學習歷程自述(O、P)、其他(R.其他有利審查資料) ,一、學測國文、英文之級分總和　二、學測英文級分　三、學測國文級分,1
大同大學,事業經營學系,國文,底標,--,英文,--,3,社會,--,6,,,,,,,*1.00,*2.00,*1.50,,,50%,審查資料,--,50%,面試,--,30%,,,,,,,,,,一、面試二、學測英文級分三、學測社會級分四、學測國文級分,項目：修課紀錄(A)、課程學習成果(B)、多元表現(F、G、N)、學習歷程自述(O、P、Q)、其他(R.自提五個問題口試備問) ,一、學測國文、英文、社會之級分總和　二、學測英文級分　三、學測國文級分　四、學測社會級分,1
輔仁大學,企業管理學系,英文,均標,--,數學B,均標,--,英數B,--,3,,,,,,,*1.00,*1.00,--,,,50%,審查資料,--,50%,面試,--,30%,,,,,,,,,,一、面試二、學測英文級分三、學測數學B級分四、學測英數B級分總和,項目：修課紀錄(A)、課程學習成果(B、C)、多元表現(G、H、I、K、N)、學習歷程自述(O、P、Q)、其他(R.個人資料表) ,一、學測英文、數學B之級分總和,1
國立彰化師範大學,企業管理學系,國文,均標,6,英文,均標,5,數學A,--,3,國英數A,--,8,英聽,B級,--,*1.00,*2.00,*1.00,--,--,50%,審查資料,--,50%,面試,--,30%,,,,,,,,,,一、面試二、學測數學A級分三、學測英文級分四、學科能力測驗成績,項目：修課紀錄(A)、課程學習成果(B、C)、多元表現(F、H、L、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、數學A之級分總和　二、學測國文級分,1
國立中山大學,企業管理學系,英文,均標,8.0,數學B,均標,3.0,,,,,,,,,,*1.50,*1.25,,,,45%,審查資料,--,45%,,,,,,,,,,,,,一、審查資料二、學測英數B級分總和三、學測英文級分四、學測數學B級分,項目：修課紀錄(A)、課程學習成果(B、E)、多元表現(G、I、L、M、N)、學習歷程自述(P、Q) ,一、學測英文、數學B之級分總和　二、學測英文級分　三、學測數學B級分,1
國立臺南大學,經營與管理學系,國文,--,--,英文,均標,3.5,數學B,--,--,國英數B,--,6,,,,*1.00,*1.50,*1.50,--,,40%,審查資料,60分,40%,面試,60分,30%,,,,,,,,,,一、學測英文級分二、學測數學B級分三、學科能力測驗成績四、指定項目甄試成績,項目：修課紀錄(A)、課程學習成果(B、C)、多元表現(F、H、I、M、N)、學習歷程自述(P、Q) ,一、學測國文、英文、數學B之級分總和　二、學測英文級分　三、學測數學B級分　四、學測國文級分,1
國立東華大學,企業管理學系,國文,--,--,英文,均標,6,數學B,均標,3,,,,,,,*1.00,*1.50,*1.50,,,30%,審查資料,--,30%,面試,--,40%,,,,,,,,,,一、面試二、學測英文級分三、學測數學B級分四、學測國英數B級分總和,項目：修課紀錄(A)、課程學習成果(B、C)、多元表現(F、H、J、M、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、數學B之級分總和　二、學測英文級分,1
國立東華大學,管理學院管理科學與財金國際學士學位學程,國文,--,--,英文,均標,8,數學B,--,--,國英數B,--,6,,,,*1.00,*2.00,*1.50,--,,35%,審查資料,--,35%,面試,--,35%,,,,,,,,,,一、學測英文級分二、學測數學B級分三、面試四、學測國文級分,項目：修課紀錄(A)、課程學習成果(B、C、D、E)、多元表現(F、J、L、M、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、數學B之級分總和　二、學測英文級分　三、學測數學B級分,1
國立屏東大學,商業自動化與管理學系,國文,--,--,英文,後標,--,數學B,--,5,社會,--,--,國英數B社,--,10,*1.25,*2.00,*1.50,*1.00,--,50%,審查資料,--,50%,,,,,,,,,,,,,一、指定項目甄試成績二、學測英文級分三、學測數學B級分四、學測國文級分,項目：修課紀錄(A)、課程學習成果(B、C)、多元表現(F、G、J、L、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、數學B、社會之級分總和　二、學測英文級分　三、學測數學B級分　四、學測國文級分,1
國立屏東大學,企業管理學系,國文,--,--,英文,底標,3,數學B,--,--,社會,--,--,,,,*1.00,*1.50,*1.50,*1.00,,50%,審查資料,60分,50%,,,,,,,,,,,,,一、學測英文級分二、學測數學B級分三、學測國文級分四、學科能力測驗成績,項目：修課紀錄(A)、課程學習成果(B)、多元表現(F、H、J、M、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、數學B、社會之級分總和　二、學測英文級分　三、學測數學B級分　四、學測國文級分,1
元智大學,管理學院學士班(主修：企業管理),國文,均標,3,英文,--,3,數學B,--,--,,,,,,,*1.00,*1.00,*1.00,,,50%,審查資料,--,50%,面試,--,25%,,,,,,,,,,一、學測國英數B級分總和二、面試三、審查資料四、學測英文級分,項目：修課紀錄(A)、課程學習成果(B、C)、多元表現(F、G、J、L、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、數學B之級分總和,1
元智大學,管理學院學士班(英語專班),國文,--,3,英文,均標,3,數學B,--,--,,,,,,,*1.00,*1.50,*1.00,,,50%,審查資料,--,50%,面試,--,25%,,,,,,,,,,一、學測國英數B級分總和二、面試三、審查資料四、學測英文級分,項目：修課紀錄(A)、課程學習成果(B、C)、多元表現(F、G、J、L、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、數學B之級分總和,1
國立中正大學,企業管理學系,國文,均標,12.0,英文,前標,3.0,數學B,均標,5.0,,,,,,,*1.50,*2.00,*2.00,,,50%,審查資料,60分,50%,面試,60分,30%,,,,,,,,,,一、面試二、學測英文級分三、學測數學B級分四、審查資料,項目：修課紀錄(A)、課程學習成果(B)、多元表現(F、G、H、L、N)、學習歷程自述(O、P、Q)、其他(R.其他有利審查資料) ,一、學測國文、英文、數學B之級分總和　二、學測數學B級分,1
中華大學,企業管理學系企業管理組,社會,底標,3.0,,,,,,,,,,,,,--,,,,,0%,審查資料,--,0%,面試,--,55%,,,,,,,,,,一、面試二、審查資料,項目：修課紀錄(A)、課程學習成果(B、C、E)、多元表現(F、G、H、I、N)、學習歷程自述(P、Q)、其他(R.其他有利於審查之資料) ,一、學測社會級分,1
中華大學,英國西英格蘭大學企業管理雙學士學位學程,英文,底標,10.0,數學B,--,30.0,,,,,,,,,,--,--,,,,0%,審查資料,--,0%,面試,--,55%,,,,,,,,,,一、面試二、審查資料,項目：修課紀錄(A)、課程學習成果(B、C、E)、多元表現(F、J、L、M、N)、學習歷程自述(O、P、Q) ,一、學測英文、數學B之級分總和,1
義守大學,企業管理學系,國文,後標,6.0,英文,--,3.0,,,,,,,,,,*2.00,*1.00,,,,30%,審查資料,--,30%,面試,--,35%,,,,,,,,,,一、審查資料二、面試三、學測國文級分四、學測英文級分,項目：修課紀錄(A)、課程學習成果(B)、多元表現(F、N)、學習歷程自述(O、P) ,一、學測國文、英文之級分總和　二、學測國文級分　三、學測英文級分,1
世新大學,企業管理學系,國文,底標,3,英文,--,--,社會,--,--,,,,,,,*2.00,*1.00,*2.00,,,20%,審查資料,--,20%,面試,--,40%,,,,,,,,,,一、學測國文級分二、學測社會級分,項目：修課紀錄(A)、課程學習成果(B、C)、多元表現(F、N)、學習歷程自述(P、Q)、其他(R.其他有利審查資料) ,一、學測國文、英文、社會之級分總和,1
實踐大學,企業管理學系(臺北校區),國文,--,3.0,英文,底標,7.0,社會,--,5.0,,,,,,,*1.50,*1.00,*1.50,,,30%,審查資料,--,30%,面試,--,40%,,,,,,,,,,一、面試二、學測英文級分三、審查資料,項目：修課紀錄(A)、課程學習成果(E)、多元表現(F、G、H、J、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、社會之級分總和　二、學測英文級分　三、學測社會級分,1
實踐大學,國際企業英語學士學位學程(臺北校區),國文,--,--,英文,後標,3,,,,,,,,,,*1.00,*2.00,,,,15%,審查資料,--,15%,英文面試,--,45%,,,,,,,,,,一、指定項目甄試成績二、學測英文級分三、學測國文級分,項目：修課紀錄(A)、課程學習成果(B)、多元表現(F、G、J、L、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文之級分總和　二、學測英文級分　三、學測國文級分,1
南華大學,管理學院國際企業學士學位學程,國文,--,--,英文,底標,--,國英,--,3,,,,,,,*1.00,*2.00,--,,,20%,審查資料,--,20%,面試,--,45%,,,,,,,,,,一、面試二、審查資料,項目：修課紀錄(A)、課程學習成果(B)、多元表現(F、J、L、M、N)、學習歷程自述(O、P、Q)、其他(R.其他有利審查資料) ,一、學測國文、英文之級分總和,1
真理大學,企業管理學系,國文,--,--,英文,--,--,社會,底標,3,,,,,,,*1.50,*1.00,*1.50,,,10%,審查資料,--,10%,面試,--,50%,,,,,,,,,,一、面試二、審查資料三、學測社會級分四、指定項目甄試成績,項目：修課紀錄(A)、課程學習成果(B、C)、多元表現(G、H、J、M、N)、學習歷程自述(O、Q) ,一、學測國文、英文、社會之級分總和,1
國立臺北大學,企業管理學系,國文,均標,--,英文,前標,10,數學A,均標,10,社會,--,--,國英數A社,--,3,*1.00,*1.50,*1.50,*1.00,--,50%,審查資料,--,50%,團體面試,--,30%,,,,,,,,,,一、團體面試二、學測國英數A社級分總和三、審查資料四、學測數學A級分,項目：修課紀錄(A)、課程學習成果(B、C、E)、多元表現(F、J、L、M、N)、學習歷程自述(O、P、Q)、其他(R.其他有助於審查資料) ,一、學測國文、英文、數學A、社會之級分總和　二、學測英文級分　三、學測數學A級分,1
國立嘉義大學,企業管理學系,國文,後標,12,英文,均標,3,數學B,均標,8,社會,--,--,,,,*1.50,*2.00,*2.00,*1.00,,50%,審查資料,--,50%,,,,,,,,,,,,,一、學測英文級分二、學測數學B級分三、學測國文級分四、指定項目甄試成績,項目：修課紀錄(A)、課程學習成果(B、E)、多元表現(F、J、L、N)、學習歷程自述(O、P、Q)、其他(R.其它有利審查資料) ,一、學測國文、英文、數學B、社會之級分總和　二、學測英文級分　三、學測數學B級分　四、學測國文級分,1
國立嘉義大學,科技管理學系,國文,--,--,英文,後標,--,數學B,--,--,國英數B,--,3,,,,*1.00,*1.50,*1.00,--,,50%,審查資料,--,50%,,,,,,,,,,,,,一、學測英文級分二、學測數學B級分三、指定項目甄試成績四、學測國文級分,項目：修課紀錄(A)、課程學習成果(B)、多元表現(F、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、數學B之級分總和　二、學測英文級分　三、學測數學B級分　四、學測國文級分,1
國立高雄大學,亞太工商管理學系企業管理組,國文,均標,--,英文,均標,--,數學B,均標,--,社會,均標,--,國英數B社,--,4.5,*1.00,*1.50,*1.50,*1.00,--,50%,審查資料,--,50%,面試,--,30%,,,,,,,,,,一、學測英文級分二、學測數學B級分三、學科能力測驗成績四、面試,項目：修課紀錄(A)、課程學習成果(B、C、E)、多元表現(F、G、L、M、N)、學習歷程自述(O、P、Q)、其他(R.學習電腦程式的經驗) ,一、學測國文、英文、數學B、社會之級分總和,1
國立高雄大學,亞太工商管理學系工業管理組,國文,均標,--,英文,均標,--,數學A,均標,--,自然,均標,--,國英數A自,--,4.5,*1.00,*1.50,*1.50,*1.00,--,50%,審查資料,--,50%,面試,--,30%,,,,,,,,,,一、學測英文級分二、學測數學A級分三、學科能力測驗成績四、面試,項目：修課紀錄(A)、課程學習成果(B、C、D)、多元表現(F、G、L、M、N)、學習歷程自述(O、P、Q)、其他(R.學習電腦程式的經驗) ,一、學測國文、英文、數學A、自然之級分總和,1
開南大學,企業與創業管理學系,社會,底標,3.0,,,,,,,,,,,,,--,,,,,0%,審查資料,--,0%,面試,--,50%,,,,,,,,,,一、面試二、審查資料,項目：修課紀錄(A)、課程學習成果(B)、多元表現(F、G、H、N)、學習歷程自述(P、Q) ,一、學測社會級分,1
中信金融管理學院,企業管理學系,國文,均標,3.0,,,,,,,,,,,,,*1.00,,,,,50%,審查資料,50分,50%,,,,,,,,,,,,,一、學測國文級分二、指定項目甄試成績,項目：修課紀錄(A)、多元表現(G、H、J、M、N)、學習歷程自述(P、Q) ,一、學測國文級分,1
佛光大學,管理學系(經營管理組),國文,--,--,社會,底標,3,,,,,,,,,,*1.00,*1.00,,,,10%,審查資料,--,10%,面試,--,50%,,,,,,,,,,一、面試二、學測社會級分,項目：修課紀錄(A)、課程學習成果(B)、多元表現(G、H、N)、學習歷程自述(P) ,一、學測國文、社會之級分總和,1
明道大學,企業管理學系,國文,--,--,數學B,底標,3.5,,,,,,,,,,*2.00,*2.00,,,,20%,審查資料,--,20%,面試,--,40%,,,,,,,,,,一、面試二、審查資料三、學測國數B級分總和,項目：修課紀錄(A)、課程學習成果(B、E)、多元表現(F、G、H、M、N)、學習歷程自述(P) ,一、學測國文、數學B之級分總和　二、學測數學B級分　三、學測國文級分,1
國立聯合大學,經營管理學系,國文,--,3,英文,均標,--,數學B,--,3,,,,,,,*1.00,*1.00,*1.00,,,35%,審查資料,--,35%,面試,60分,35%,,,,,,,,,,一、審查資料二、面試三、學測國英數B級分總和四、學測數學B級分,項目：修課紀錄(A)、多元表現(F、N)、學習歷程自述(P、Q) ,一、學測國文、英文、數學B之級分總和,1
國立金門大學,企業管理學系,國文,後標,3.0,英文,--,3.0,社會,--,3.0,,,,,,,*2.00,*1.00,*1.00,,,50%,審查資料,--,50%,,,,,,,,,,,,,一、審查資料二、學測國文級分三、學測社會級分四、學測英文級分,項目：修課紀錄(A)、課程學習成果(B)、多元表現(F、L、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、社會之級分總和,1
