college_name,department_name,first_step_one_subject,first_step_one_point,first_step_one_ratio,first_step_two_subject,first_step_two_point,first_step_two_ratio,first_step_three_subject,first_step_three_point,first_step_three_ratio,first_step_four_subject,first_step_four_point,first_step_four_ratio,first_step_five_subject,first_step_five_point,first_step_five_ratio,second_step_one_ratio,second_step_two_ratio,second_step_three_ratio,second_step_four_ratio,second_step_five_ratio,second_step_all_ratio,second_step_one_subject,second_step_one_point,second_step_one_all_ratio,second_step_two_subject,second_step_two_point,second_step_two_all_ratio,second_step_three_subject,second_step_three_point, second_step_three_all_ratio,second_step_four_subject,second_step_four_point,second_step_four_all_ratio,second_step_five_subject,second_step_five_point,second_step_five_all_ratio,final_order,thing,order_select,found
國立中央大學,生命科學系,英文,均標,--,數學A,均標,8,自然,前標,4,,,,,,,*1.00,*1.00,*1.25,,,30%,審查資料,--,30%,面試,--,35%,,,,,,,,,,一、面試二、學測自然級分三、學測英文級分四、學測數學A級分,項目：修課紀錄(A)、課程學習成果(B)、多元表現(F、J、L、M、N)、學習歷程自述(O、P、Q) ,一、學測英文、數學A、自然之級分總和,1
中國文化大學,生命科學系,國文,--,--,英文,--,3,自然,底標,5,,,,,,,*1.00,*1.50,*2.00,,,50%,審查資料,--,50%,面試,--,25%,,,,,,,,,,一、面試二、學測自然級分三、學測英文級分四、學科能力測驗成績,項目：修課紀錄(A)、課程學習成果(B、C、D)、多元表現(F、G、I、K、N)、學習歷程自述(O、P、Q)、其他(R.個人特質、S.學習表現、T.課外活動) ,一、學測國文、英文、自然之級分總和　二、學測自然級分　三、學測英文級分,1
輔仁大學,生命科學系,英文,--,--,自然,均標,3,,,,,,,,,,*1.50,*2.00,,,,50%,審查資料,--,50%,面試,--,30%,,,,,,,,,,一、面試二、學測自然級分三、學測英文級分,項目：修課紀錄(A)、課程學習成果(B)、多元表現(F、N) ,一、學測英文、自然之級分總和,1
國立臺灣海洋大學,生命科學暨生物科技學系,國文,--,--,英文,均標,--,數學A,--,--,自然,均標,3,國英自,--,8,*1.00,*1.00,*1.00,*1.00,--,50%,審查資料,--,50%,面試,--,25%,,,,,,,,,,一、學科能力測驗成績二、面試三、學測英文級分四、學測自然級分,項目：修課紀錄(A)、課程學習成果(B、D)、多元表現(G、J、L、N)、學習歷程自述(O、P、Q)、其他(R.其他有利審查資料) ,一、學測國文、英文、數學A、自然之級分總和,1
國立彰化師範大學,生物學系,國文,均標,3.0,英文,均標,3.0,自然,均標,5.0,,,,,,,*1.00,*1.00,*1.00,,,25%,審查資料,--,25%,面試,--,40%,,,,,,,,,,一、面試二、審查資料三、學測自然級分四、學測英文級分,項目：修課紀錄(A)、課程學習成果(B、C、D)、多元表現(F、G、J、M、N)、學習歷程自述(P、Q) ,一、學測國文、英文、自然之級分總和　二、學測自然級分,1
國立中山大學,生物科學系,國文,均標,20.0,英文,均標,20.0,數學A,均標,10.0,自然,前標,3.0,,,,*1.00,*1.00,*1.00,*1.00,,30%,審查資料,--,30%,面試,--,35%,,,,,,,,,,一、面試二、學測自然級分三、學測數學A級分四、學測國英數A自級分總和,項目：修課紀錄(A)、課程學習成果(B、D)、多元表現(F、G、M、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、數學A、自然之級分總和　二、學測自然級分　三、學測數學A級分　四、學測英文級分,1
長庚大學,生物醫學系,英文,均標,3,數學A,均標,--,自然,均標,3,英數A自,--,5,,,,*1.00,*1.00,*1.00,--,,30%,審查資料,--,30%,面試,--,30%,,,,,,,,,,一、面試二、審查資料三、學測英文級分四、學測自然級分,項目：修課紀錄(A)、課程學習成果(B、C、D)、多元表現(F、N)、學習歷程自述(O、P、Q)、其他(R.其他有利審查之項目) ,一、學測英文、數學A、自然之級分總和,1
國立東華大學,生命科學系,國文,--,--,英文,均標,3,數學A,--,3,自然,--,3,,,,*1.00,*1.00,*1.00,*1.00,,50%,審查資料,--,50%,認識本系與心得報告,--,5%,,,,,,,,,,一、學測英文級分二、學測數學A級分三、學測自然級分四、審查資料,項目：修課紀錄(A)、課程學習成果(B、C、D)、多元表現(F、G、H、J、N)、學習歷程自述(P) ,一、學測國文、英文、數學A、自然之級分總和　二、學測自然級分　三、學測英文級分　四、學測數學A級分,1
國立臺東大學,生命科學系,自然,後標,3.0,,,,,,,,,,,,,*1.00,,,,,40%,審查資料,--,40%,面試,--,30%,,,,,,,,,,一、學測自然級分二、面試三、審查資料,項目：修課紀錄(A)、課程學習成果(D)、多元表現(F、G、M、N)、學習歷程自述(O、P、Q) ,一、學測自然級分,1
國立中正大學,生物醫學科學系,國文,均標,--,英文,均標,6,數學A,均標,--,自然,均標,6,國英數A自,--,3,*1.00,*1.50,*1.00,*2.00,--,50%,審查資料,--,50%,生物學科筆試,--,20%,,,,,,,,,,一、學測自然級分二、學測英文級分三、學測國英數A自級分總和四、審查資料,項目：修課紀錄(A)、課程學習成果(D)、多元表現(F、M、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、數學A、自然之級分總和,1
國立嘉義大學,水生生物科學系,國文,--,--,英文,後標,3,數學A,後標,--,自然,後標,5,,,,*1.00,*1.50,*1.00,*1.50,,40%,審查資料,--,40%,面試,--,25%,,,,,,,,,,一、學測自然級分二、面試三、學測英文級分四、審查資料,項目：修課紀錄(A)、課程學習成果(B、C、D)、多元表現(F、G、K、M、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、數學A、自然之級分總和　二、學測英文級分　三、學測自然級分　四、學測數學A級分,1
國立嘉義大學,生物資源學系,國文,--,--,英文,--,6,數學A,--,--,自然,均標,3,,,,*1.00,*1.50,*1.00,*2.00,,40%,審查資料,--,40%,面試,--,25%,,,,,,,,,,一、面試二、審查資料三、學測自然級分四、學測英文級分,項目：修課紀錄(A)、課程學習成果(B、C、D)、多元表現(F、G、J、K、N)、學習歷程自述(O、P、Q)、其他(R.自傳、S.個人簡歷表) ,一、學測國文、英文、數學A、自然之級分總和　二、學測自然級分　三、學測英文級分　四、學測數學A級分,1
國立嘉義大學,微生物免疫與生物藥學系,國文,--,6.0,英文,後標,4.0,自然,後標,5.0,國自,--,3.0,,,,--,*1.50,*1.50,--,,25%,審查資料,--,25%,,,,,,,,,,,,,一、指定項目甄試成績二、學測自然級分三、學測英文級分四、學測國文級分,項目：修課紀錄(A)、課程學習成果(B、C、D)、多元表現(F、K、N)、學習歷程自述(O、P、Q)、其他(R.個人資料表) ,一、學測國文、英文、自然之級分總和　二、學測自然級分　三、學測英文級分　四、學測國文級分,1
國立高雄大學,生命科學系,國文,均標,--,英文,均標,--,自然,均標,3,,,,,,,*1.00,*1.25,*1.25,,,45%,審查資料,--,45%,面試,--,30%,,,,,,,,,,一、學測自然級分二、學測英文級分三、學測國文級分四、面試,項目：修課紀錄(A)、課程學習成果(B、D)、多元表現(F、M、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、自然之級分總和　二、學測自然級分　三、學測英文級分　四、學測國文級分,1
慈濟大學,生命科學系,英文,--,3,數學A,--,--,自然,均標,--,,,,,,,*2.00,*1.00,*2.00,,,40%,審查資料,--,40%,面試,--,35%,,,,,,,,,,一、面試二、學測英文級分三、學測自然級分四、學測數學A級分,項目：修課紀錄(A)、課程學習成果(B)、多元表現(F、N)、學習歷程自述(P、Q) ,一、學測英文、數學A、自然之級分總和,1
