college_name,department_name,first_step_one_subject,first_step_one_point,first_step_one_ratio,first_step_two_subject,first_step_two_point,first_step_two_ratio,first_step_three_subject,first_step_three_point,first_step_three_ratio,first_step_four_subject,first_step_four_point,first_step_four_ratio,first_step_five_subject,first_step_five_point,first_step_five_ratio,second_step_one_ratio,second_step_two_ratio,second_step_three_ratio,second_step_four_ratio,second_step_five_ratio,second_step_all_ratio,second_step_one_subject,second_step_one_point,second_step_one_all_ratio,second_step_two_subject,second_step_two_point,second_step_two_all_ratio,second_step_three_subject,second_step_three_point, second_step_three_all_ratio,second_step_four_subject,second_step_four_point,second_step_four_all_ratio,second_step_five_subject,second_step_five_point,second_step_five_all_ratio,final_order,thing,order_select,found
中國文化大學,法律學系法學組,國文,後標,3,英文,後標,4,社會,--,--,,,,,,,*1.50,*1.50,*1.00,,,40%,審查資料,--,40%,面試,--,30%,,,,,,,,,,一、學科能力測驗成績二、審查資料三、面試四、學測國英社級分總和,項目：修課紀錄(A)、課程學習成果(B、E)、多元表現(F、G、J、L、N)、學習歷程自述(O、Q)、其他(R.社會關懷活動反思) ,一、學測國文、英文、社會之級分總和　二、學測國文級分　三、學測英文級分,1
國立中正大學,法律學系法學組,國文,前標,8.0,英文,前標,8.0,數學B,均標,10.0,社會,前標,10.0,國英數B社,--,3.0,*1.00,*1.00,*1.00,*1.00,--,50%,審查資料,--,50%,,,,,,,,,,,,,一、學測國英數B社級分總和二、學測英文級分三、學測國文級分四、審查資料,項目：修課紀錄(A)、課程學習成果(B、C、E)、多元表現(F、G、J、L、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、數學B、社會之級分總和,1
國立臺北大學,法律學系法學組,國文,前標,2.5,英文,前標,3,數學B,均標,3.5,社會,頂標,--,國英數B社,--,4,*1.00,*1.00,*1.00,*1.00,--,40%,審查資料,60分,40%,面試,60分,35%,,,,,,,,,,一、面試二、學測英文級分三、學測國文級分四、學測數學B級分,項目：修課紀錄(A)、課程學習成果(B、C、E)、多元表現(F、G、L、M、N)、學習歷程自述(O、P、Q)、其他(R.錄取你的理由三百字內) ,一、學測國文、英文、數學B、社會之級分總和,1
國立臺灣大學,法律學系財經法學組,國文,頂標,3,英文,頂標,3,數學B,前標,--,社會,頂標,--,,,,*1.00,*1.00,*1.00,*1.00,,40%,審查資料,--,40%,口試,70分,30%,,,,,,,,,,一、學測英文級分二、學測國文級分三、學測數學B級分四、學測社會級分,項目：修課紀錄(A)、課程學習成果(B、C)、多元表現(F、M、N)、學習歷程自述(O、P、Q)、其他(R.自傳) ,一、學測國文、英文、數學B、社會之級分總和　二、學測英文級分　三、學測數學B級分　四、學測國文級分,1
中國文化大學,法律學系財經法律組,國文,後標,3,英文,後標,4,社會,--,--,,,,,,,*1.50,*1.50,*1.00,,,40%,審查資料,--,40%,面試,--,30%,,,,,,,,,,一、學科能力測驗成績二、審查資料三、面試四、學測國英社級分總和,項目：修課紀錄(A)、課程學習成果(B、E)、多元表現(F、G、J、L、N)、學習歷程自述(O、Q)、其他(R.社會關懷活動反思) ,一、學測國文、英文、社會之級分總和　二、學測國文級分　三、學測英文級分,1
國立臺北大學,法律學系財經法組,國文,前標,2.5,英文,前標,3,數學B,均標,3.5,社會,頂標,--,國英數B社,--,4,*1.00,*1.00,*1.00,*1.00,--,40%,審查資料,60分,40%,面試,60分,35%,,,,,,,,,,一、面試二、學測英文級分三、學測國文級分四、學測數學B級分,項目：修課紀錄(A)、課程學習成果(B、C、E)、多元表現(F、G、L、M、N)、學習歷程自述(O、P、Q)、其他(R.錄取你的理由三百字內) ,一、學測國文、英文、數學B、社會之級分總和,1
銘傳大學,法律學系（臺北校區）,國文,後標,3.0,英文,底標,3.0,社會,後標,3.0,,,,,,,*1.50,*1.50,*1.00,,,50%,審查資料,--,50%,面試,70分,30%,,,,,,,,,,一、指定項目甄試成績二、學測國文級分三、學測英文級分四、學測社會級分,項目：修課紀錄(A)、課程學習成果(E)、多元表現(F、I、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、社會之級分總和,0
銘傳大學,法律學系（青年儲蓄帳戶組．臺北校區）,國文,底標,--,英文,底標,--,,,,,,,,,,--,--,,,,0%,審查資料,--,0%,面試,70分,40%,,,,,,,,,,一、指定項目甄試成績二、審查資料,項目：修課紀錄(A)、學習歷程自述(O、P、Q)、其他(R.體驗資歷（體驗學習報告及雙週誌）) ,(無),0
國立臺灣海洋大學,海洋法政學士學位學程,國文,--,--,英文,前標,3,數學B,均標,10,,,,,,,*1.00,*2.00,*1.00,,,50%,審查資料,--,50%,面試,--,30%,,,,,,,,,,一、學測英文級分二、學測數學B級分三、學測國文級分四、面試,項目：修課紀錄(A)、課程學習成果(B、E)、多元表現(G、J、L、N)、學習歷程自述(O、P、Q)、其他(R.其他有利審查資料) ,一、學測國文、英文、數學B之級分總和,1
國立臺灣海洋大學,海洋法政學士學位學程(青年儲蓄帳戶組),英文,前標,--,,,,,,,,,,,,,--,,,,,0%,審查資料,--,0%,面試,--,30%,,,,,,,,,,一、指定項目甄試成績,項目：修課紀錄(A)、課程學習成果(B、E)、多元表現(G、J、L、N)、學習歷程自述(O、P、Q)、其他(R.體驗資歷(體驗學習報告及雙週誌)) ,(無),0
國立金門大學,海洋與邊境管理學系,國文,後標,3,英文,--,--,社會,--,--,,,,,,,*2.00,*1.00,*2.00,,,40%,審查資料,--,40%,,,,,,,,,,,,,一、審查資料二、學測社會級分三、學測國文級分四、學測英文級分,項目：修課紀錄(A)、課程學習成果(B)、多元表現(F、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、社會之級分總和,1
國立金門大學,海洋與邊境管理學系(願景組),國文,後標,16,英文,--,--,社會,--,--,,,,,,,*2.00,*1.00,*2.00,,,40%,審查資料,--,40%,,,,,,,,,,,,,一、審查資料二、學測社會級分三、學測國文級分四、學測英文級分,項目：修課紀錄(A)、課程學習成果(B)、多元表現(F、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、社會之級分總和,0
國立中正大學,犯罪防治學系,國文,前標,3.5,英文,前標,3.5,數學B,均標,10.0,社會,底標,8.0,,,,*1.25,*1.50,*1.00,*1.50,,50%,審查資料,--,50%,,,,,,,,,,,,,一、學測國英數B社級分總和二、學測英文級分三、學測國文級分四、審查資料,項目：修課紀錄(A)、課程學習成果(B、E)、多元表現(F、M、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、數學B、社會之級分總和,1
銘傳大學,犯罪防治學系（桃園校區）,國文,--,--,英文,--,--,社會,底標,7,國社,--,3,,,,*2.00,*1.00,*2.00,--,,40%,審查資料,70分,40%,面試,70分,30%,,,,,,,,,,一、學測社會級分二、學測國文級分三、學測英文級分四、面試,項目：修課紀錄(A)、課程學習成果(B、E)、多元表現(F、G、I、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、社會之級分總和　二、學測社會級分　三、學測國文級分　四、學測英文級分,0
銘傳大學,犯罪防治學系（青年儲蓄帳戶組．桃園校區）,社會,後標,--,,,,,,,,,,,,,--,,,,,0%,審查資料,--,0%,面試,70分,40%,,,,,,,,,,一、審查資料二、面試,項目：其他(R.體驗資歷（體驗學習報告及雙週誌）) ,(無),0
臺北市立大學,社會暨公共事務學系,國文,均標,7.0,英文,均標,5.0,社會,均標,3.5,,,,,,,*1.00,*1.00,*1.00,,,50%,審查資料,--,50%,面試,60分,30%,,,,,,,,,,一、指定項目甄試成績二、審查資料三、學測社會級分四、學測國文級分,項目：修課紀錄(A)、課程學習成果(B)、多元表現(F、N)、學習歷程自述(P、Q) ,一、學測國文、英文、社會之級分總和,1
中國文化大學,行政管理學系,國文,--,--,英文,--,3,社會,底標,3,,,,,,,*2.00,*2.00,*1.50,,,40%,審查資料,--,40%,面試,--,35%,,,,,,,,,,一、學科能力測驗成績二、學測國文級分三、學測社會級分四、學測英文級分,項目：修課紀錄(A)、課程學習成果(E)、多元表現(F、G、H、M、N)、學習歷程自述(P、Q) ,一、學測國文、英文、社會之級分總和　二、學測國文級分　三、學測社會級分,1
國立臺南大學,行政管理學系,國文,均標,--,英文,均標,--,數學B,--,--,社會,--,--,國英數B社,--,3,*1.25,*1.25,*1.00,*1.00,--,40%,審查資料,--,40%,面試,--,30%,,,,,,,,,,一、學科能力測驗成績二、面試三、學測國文級分四、學測英文級分,項目：修課紀錄(A)、課程學習成果(B、E)、多元表現(F、G、K、L、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、數學B、社會之級分總和　二、學測國文級分　三、學測英文級分　四、學測數學B級分,1
中華大學,行政管理學系,社會,底標,3.0,,,,,,,,,,,,,--,,,,,0%,審查資料,--,0%,面試,--,55%,,,,,,,,,,一、面試二、學測社會級分三、審查資料,項目：修課紀錄(A)、課程學習成果(B、E)、多元表現(F、G、I、M、N)、學習歷程自述(O、P、Q) ,一、學測社會級分,1
世新大學,行政管理學系,國文,--,3,英文,--,5,社會,底標,--,,,,,,,*1.00,*2.00,*2.00,,,40%,審查資料,--,40%,面試,--,30%,,,,,,,,,,一、面試二、學測國文級分三、學測社會級分四、學測英文級分,項目：修課紀錄(A)、課程學習成果(B、C)、多元表現(F、N)、學習歷程自述(O、P、Q)、其他(R.其他有利審查資料) ,一、學測國文、英文、社會之級分總和,1
東海大學,行政管理暨政策學系,國文,--,--,社會,均標,--,國社,--,3,,,,,,,*2.00,*1.50,--,,,50%,審查資料,--,50%,面試,--,20%,,,,,,,,,,一、學測社會級分二、學測國文級分三、審查資料,項目：修課紀錄(A)、課程學習成果(B)、多元表現(F、H、N)、學習歷程自述(P、Q) ,一、學測國文、社會之級分總和　二、學測社會級分　三、學測國文級分,1
中原大學,財經法律學系,國文,均標,--,英文,均標,--,數學B,--,--,社會,--,3,,,,*1.00,*1.00,*1.00,*1.00,,30%,審查資料,--,30%,面試,--,30%,,,,,,,,,,一、學測英文級分二、學測國文級分三、面試四、審查資料,項目：修課紀錄(A)、課程學習成果(B、E)、多元表現(F、G、H、L、N)、學習歷程自述(O、P、Q)、其他(R.參加校內外活動之心得) ,一、學測國文、英文、數學B、社會之級分總和　二、學測英文級分　三、學測國文級分,1
輔仁大學,財經法律學系,國文,均標,--,英文,前標,3,社會,--,--,國英社,--,4,,,,*1.00,*2.00,*1.50,--,,50%,審查資料,--,50%,面試,--,30%,,,,,,,,,,一、面試二、學測英文級分三、學測社會級分四、審查資料,項目：修課紀錄(A)、課程學習成果(B)、多元表現(F、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、社會之級分總和,1
國立中正大學,財經法律學系,國文,前標,4.0,英文,前標,4.0,數學B,均標,8.0,社會,前標,8.0,國英數B社,--,3.0,*1.00,*1.00,*1.00,*1.00,--,50%,審查資料,--,50%,,,,,,,,,,,,,一、學測國英數B社級分總和二、學測國文級分三、學測英文級分四、審查資料,項目：修課紀錄(A)、課程學習成果(B、E)、多元表現(F、G、H、I、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、數學B、社會之級分總和,1
國立高雄大學,財經法律學系,國文,均標,3,英文,均標,5,數學B,均標,5,社會,均標,--,,,,*1.25,*1.50,*1.25,*1.00,,40%,審查資料,--,40%,面試,--,35%,,,,,,,,,,一、學測國文級分二、學測英文級分三、學測數學B級分四、學測社會級分,項目：修課紀錄(A)、課程學習成果(B、E)、多元表現(F、J、L、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、數學B、社會之級分總和,1
中信金融管理學院,財經法律學系,國文,均標,3.0,,,,,,,,,,,,,*1.00,,,,,50%,審查資料,50分,50%,,,,,,,,,,,,,一、學測國文級分二、指定項目甄試成績,項目：修課紀錄(A)、多元表現(G、H、J、M、N)、學習歷程自述(P、Q) ,一、學測國文級分,1
亞洲大學,財經法律學系科技法律組,國文,底標,3.0,社會,底標,3.0,,,,,,,,,,*1.00,*1.00,,,,30%,審查資料,--,30%,面試,--,40%,,,,,,,,,,一、面試二、審查資料三、學測國社級分總和,項目：修課紀錄(A)、多元表現(F、N) ,一、學測國文、社會之級分總和,0
亞洲大學,財經法律學系財經法律組,國文,底標,3.0,社會,後標,3.0,,,,,,,,,,*1.00,*1.00,,,,30%,審查資料,--,30%,面試,--,40%,,,,,,,,,,一、學測國社級分總和,項目：修課紀錄(A)、多元表現(F、N) ,一、學測國文、社會之級分總和,0
銘傳大學,財金法律學系（臺北校區）,國文,後標,3,英文,底標,--,社會,--,--,,,,,,,*2.00,*2.00,*1.00,,,50%,審查資料,--,50%,面試,70分,30%,,,,,,,,,,一、指定項目甄試成績二、學測國文級分三、學測英文級分四、學測社會級分,項目：修課紀錄(A)、課程學習成果(E)、多元表現(F、H、I、J、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、社會之級分總和　二、學測英文級分　三、學測社會級分,0
銘傳大學,財金法律學系（青年儲蓄帳戶組．臺北校區）,國文,底標,--,英文,底標,--,,,,,,,,,,--,--,,,,0%,審查資料,--,0%,面試,70分,40%,,,,,,,,,,一、指定項目甄試成績二、審查資料,項目：修課紀錄(A)、學習歷程自述(O、P、Q)、其他(R.體驗資歷（體驗學習報告及雙週誌）) ,(無),0
