college_name,department_name,first_step_one_subject,first_step_one_point,first_step_one_ratio,first_step_two_subject,first_step_two_point,first_step_two_ratio,first_step_three_subject,first_step_three_point,first_step_three_ratio,first_step_four_subject,first_step_four_point,first_step_four_ratio,first_step_five_subject,first_step_five_point,first_step_five_ratio,second_step_one_ratio,second_step_two_ratio,second_step_three_ratio,second_step_four_ratio,second_step_five_ratio,second_step_all_ratio,second_step_one_subject,second_step_one_point,second_step_one_all_ratio,second_step_two_subject,second_step_two_point,second_step_two_all_ratio,second_step_three_subject,second_step_three_point, second_step_three_all_ratio,second_step_four_subject,second_step_four_point,second_step_four_all_ratio,second_step_five_subject,second_step_five_point,second_step_five_all_ratio,final_order,thing,order_select,found
亞洲大學,健康產業管理學系健康產業管理組,國文,底標,3,數學B,底標,--,社會,底標,--,,,,,,,*1.00,--,*1.00,,,30%,審查資料,--,30%,面試,--,40%,,,,,,,,,,一、面試二、審查資料三、學測國數B社級分總和,項目：修課紀錄(A)、課程學習成果(B)、多元表現(F、G、I、M、N)、學習歷程自述(O、P、Q)、其他(R.其他有利審查資料) ,一、學測國文、數學B、社會之級分總和,0
亞洲大學,健康產業管理學系醫療機構管理組,國文,後標,3,數學B,底標,--,社會,底標,--,,,,,,,*1.00,--,*1.00,,,30%,審查資料,--,30%,面試,--,40%,,,,,,,,,,一、面試二、審查資料三、學測國數B社級分總和,項目：修課紀錄(A)、課程學習成果(B)、多元表現(F、G、I、M、N)、學習歷程自述(O、P、Q)、其他(R.其他有利審查資料) ,一、學測國文、數學B、社會之級分總和,0
義守大學,健康管理學系,國文,--,5,英文,後標,3,社會,--,--,,,,,,,*1.75,*2.00,*1.00,,,25%,審查資料,--,25%,面試,--,40%,,,,,,,,,,一、學測國文級分二、學測英文級分三、面試四、審查資料,項目：修課紀錄(A)、課程學習成果(B、E)、多元表現(F、N)、學習歷程自述(O、P) ,一、學測國文、英文、社會之級分總和　二、學測英文級分　三、學測國文級分　四、學測社會級分,1
國立臺灣大學,公共衛生學系,英文,均標,--,數學A,均標,--,自然,均標,--,英數A自,--,3,,,,*1.00,*1.00,*1.00,--,,30%,審查資料,--,30%,口試,70分,40%,,,,,,,,,,一、口試二、學測數學A級分三、學測英文級分四、學測自然級分,項目：修課紀錄(A)、課程學習成果(B、C、D、E)、多元表現(M、N)、學習歷程自述(P、Q) ,一、學測英文、數學A、自然之級分總和　二、學測數學A級分　三、學測英文級分　四、學測自然級分,1
高雄醫學大學,公共衛生學系,國文,--,--,英文,均標,5,數學A,均標,3,自然,--,--,,,,*1.80,*1.80,*2.00,*2.00,,50%,審查資料,--,50%,面試,60分,30%,,,,,,,,,,一、面試二、學測數學A級分三、學測自然級分四、學測國文級分,項目：修課紀錄(A)、課程學習成果(B、C、D)、多元表現(F、I、J、L、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、數學A、自然之級分總和　二、學測數學A級分　三、學測自然級分　四、學測國文級分,1
輔仁大學,公共衛生學系,國文,--,6,英文,後標,--,數學A,後標,--,數學B,後標,--,國英,--,3,*1.00,*1.00,--,--,--,40%,審查資料,--,40%,面試,--,30%,,,,,,,,,,一、面試二、審查資料三、學測英文級分四、學測國文級分,項目：修課紀錄(A)、課程學習成果(B、D、E)、多元表現(F、G、I、N)、學習歷程自述(P、Q) ,一、學測國文、英文之級分總和　二、學測英文級分　三、學測國文級分,1
中山醫學大學,公共衛生學系,國文,--,--,英文,--,--,數學A,後標,6,自然,--,--,國英,--,3,*1.00,*1.00,*1.00,*1.00,--,30%,審查資料,--,30%,面試,--,30%,,,,,,,,,,一、面試二、學測國英數A自級分總和三、學測英文級分四、學測數學A級分,項目：修課紀錄(A)、課程學習成果(B)、多元表現(F、G、H、M、N)、學習歷程自述(O、P) ,一、學測國文、英文、數學A、自然之級分總和　二、學測數學A級分　三、學測國文級分　四、學測英文級分,1
慈濟大學,公共衛生學系,國文,--,--,英文,後標,--,數學A,--,--,國英數A,--,3,,,,*1.00,*1.50,*1.00,--,,40%,審查資料,--,40%,面試,--,35%,,,,,,,,,,一、指定項目甄試成績二、面試三、學測數學A級分四、學測國文級分,項目：修課紀錄(A)、課程學習成果(B、C、D、E)、多元表現(F、I、L、M、N)、學習歷程自述(P、Q) ,一、學測國文、英文、數學A之級分總和,1
臺北醫學大學,公共衛生學系,國文,均標,--,英文,均標,3,數學A,--,8,自然,均標,8,,,,*1.00,*1.00,*1.50,*1.50,,40%,審查資料,--,40%,面試,60分,35%,,,,,,,,,,一、面試二、學測數學A級分三、學測英文級分四、學測自然級分,項目：修課紀錄(A)、課程學習成果(B、C、D、E)、多元表現(F、G、I、M、N)、學習歷程自述(O、P、Q)、其他(R.學生認為有利審查資料) ,一、學測國文、英文、數學A、自然之級分總和,1
輔仁大學,公共衛生學系(青年儲蓄帳戶組),英文,底標,--,,,,,,,,,,,,,--,,,,,0%,審查資料,--,0%,面試,--,20%,,,,,,,,,,一、面試二、審查資料,項目：修課紀錄(A)、課程學習成果(B、D、E)、多元表現(F、G、I、N)、學習歷程自述(P、Q)、其他(R.體驗資歷（體驗學習報告及雙週誌）) ,(無),0
中國醫藥大學,公共衛生學院大一不分系,國文,--,3,英文,後標,--,自然,後標,8,,,,,,,*2.00,*1.75,*2.00,,,30%,審查資料,--,30%,面談,--,40%,,,,,,,,,,一、面談二、學測自然級分三、學測英文級分四、學測國英自級分總和,項目：修課紀錄(A)、課程學習成果(D)、多元表現(F、L、N)、學習歷程自述(P、Q) ,一、學測國文、英文、自然之級分總和　二、學測自然級分　三、學測英文級分　四、學測國文級分,1
靜宜大學,化粧品科學系,國文,底標,3.0,英文,底標,3.0,,,,,,,,,,*1.00,*1.00,,,,40%,審查資料,--,40%,面試,--,30%,,,,,,,,,,一、面試二、學測英文級分三、學測國文級分,項目：修課紀錄(A)、課程學習成果(B)、多元表現(F、G、J、M、N)、學習歷程自述(O、P、Q)、其他(R.其他有利審查資料) ,一、學測國文、英文之級分總和　二、學測英文級分　三、學測國文級分,1
高雄醫學大學,口腔衛生學系,國文,均標,--,英文,後標,5,數學A,後標,--,自然,均標,3,,,,*1.00,*1.25,*1.00,*1.25,,40%,審查資料,70分,40%,面試,70分,30%,,,,,,,,,,一、學測英文級分二、面試三、審查資料四、學科能力測驗成績,項目：修課紀錄(A)、課程學習成果(B、C、D)、多元表現(F、G、I、M、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、數學A、自然之級分總和　二、學測英文級分　三、學測自然級分,1
臺北醫學大學,口腔衛生學系,國文,均標,3,英文,均標,10,數學A,後標,--,自然,均標,9,,,,*1.00,*1.00,--,*1.00,,40%,審查資料,--,40%,面試,60分,35%,,,,,,,,,,一、面試二、學測英文級分三、學測自然級分四、學測國文級分,項目：修課紀錄(A)、課程學習成果(B、D)、多元表現(F、G、J、K、N)、學習歷程自述(P) ,一、學測國文、英文、數學A、自然之級分總和,1
高雄醫學大學,呼吸治療學系,國文,--,--,英文,均標,3,數學B,--,--,自然,均標,3,,,,*1.25,*1.25,*1.00,*1.25,,50%,審查資料,--,50%,團體面試及認識本學系,--,20%,,,,,,,,,,一、學測自然級分二、學測英文級分三、審查資料四、學測數學B級分,項目：修課紀錄(A)、課程學習成果(B、D)、多元表現(F、G、H、I、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、數學B、自然之級分總和　二、學測英文級分　三、學測自然級分　四、學測國文級分,1
輔仁大學,呼吸治療學系,英文,均標,--,數學A,--,--,自然,均標,3,,,,,,,*1.00,*1.00,*1.00,,,50%,審查資料,--,50%,面試,--,30%,,,,,,,,,,一、面試二、學測英文級分三、學測自然級分四、學測數學A級分,項目：修課紀錄(A)、多元表現(F、N) ,一、學測英文、數學A、自然之級分總和　二、學測英文級分　三、學測自然級分　四、學測數學A級分,1
長庚大學,呼吸治療學系,英文,均標,3.0,自然,均標,3.0,,,,,,,,,,*1.00,*1.00,,,,50%,審查資料,--,50%,面試,--,20%,,,,,,,,,,一、學測英文級分二、學測自然級分三、面試四、審查資料,項目：修課紀錄(A)、課程學習成果(B、D)、多元表現(F、H、M、N)、學習歷程自述(O、P、Q)、其他(R.其他有利審查之資料) ,一、學測英文、自然之級分總和,1
臺北醫學大學,呼吸治療學系,國文,--,3,英文,均標,5,數學A,--,--,自然,均標,3,,,,--,*1.00,*1.00,*1.00,,50%,審查資料,--,50%,面試,--,30%,,,,,,,,,,一、學測國英數A自級分總和二、學測自然級分三、學測英文級分四、學測數學A級分,項目：修課紀錄(A)、課程學習成果(B)、多元表現(F、H、J、M、N)、學習歷程自述(O、P、Q)、其他(R.其他有利資料) ,一、學測國文、英文、數學A、自然之級分總和,1
國立臺灣大學,希望組辛組(醫牙),國文,頂標,4.0,英文,頂標,2.0,數學A,頂標,2.0,自然,頂標,2.0,國英數A自,--,3.0,*1.00,*1.50,*1.50,*2.00,--,50%,審查資料,--,50%,口試,--,40%,,,,,,,,,,一、學測國英數A自級分總和二、學測自然級分三、學測英文級分四、學測數學A級分,項目：修課紀錄(A)、課程學習成果(B、C、D)、多元表現(I、K、L、M、N)、學習歷程自述(O、P、Q)、其他(R.報名資格證明正本、S.有利審查之資料) ,一、學測國文、英文、數學A、自然之級分總和　二、學測自然級分　三、學測英文級分　四、學測數學A級分,0
佛光大學,未來與樂活產業學系,國文,--,--,社會,底標,3,,,,,,,,,,*1.00,*2.00,,,,10%,審查資料,--,10%,面試,--,50%,,,,,,,,,,一、面試二、審查資料,項目：修課紀錄(A)、課程學習成果(B)、多元表現(F、N)、學習歷程自述(P) ,一、學測國文、社會之級分總和,1
中國醫藥大學,營養學系,國文,--,--,英文,後標,8,自然,後標,3,,,,,,,*1.00,*2.00,*2.00,,,30%,審查資料,--,30%,面談,--,40%,,,,,,,,,,一、學測英文級分二、學測國英自級分總和三、面談四、審查資料,項目：修課紀錄(A)、課程學習成果(B)、多元表現(F、G、H、N)、學習歷程自述(O) ,一、學測國文、英文、自然之級分總和　二、學測英文級分　三、學測自然級分　四、學測國文級分,1
中山醫學大學,營養學系,國文,--,--,英文,均標,3,自然,均標,8,,,,,,,*1.00,*1.00,*1.00,,,40%,審查資料,--,40%,面試,--,30%,,,,,,,,,,一、學測國英自級分總和二、學測自然級分三、學測英文級分四、學測國文級分,項目：修課紀錄(A)、課程學習成果(B)、多元表現(F、N)、其他(R.檢附有利申請文件) ,一、學測國文、英文、自然之級分總和　二、學測自然級分　三、學測英文級分　四、學測國文級分,1
義守大學,營養學系臨床營養組,國文,--,4.0,英文,--,5.0,自然,均標,3.5,,,,,,,*1.00,*1.50,*2.00,,,30%,審查資料,--,30%,面試,--,40%,,,,,,,,,,一、面試二、審查資料三、學測自然級分四、學測英文級分,項目：修課紀錄(A)、課程學習成果(B、C、D)、多元表現(F、N)、學習歷程自述(O、P) ,一、學測國文、英文、自然之級分總和　二、學測自然級分　三、學測英文級分　四、學測國文級分,0
義守大學,營養學系食品營養組,國文,--,--,英文,--,5,社會,--,--,自然,均標,3,,,,*1.50,--,*1.00,*2.00,,30%,審查資料,--,30%,面試,--,40%,,,,,,,,,,一、面試二、審查資料三、學測自然級分四、學測國文級分,項目：修課紀錄(A)、課程學習成果(B、C、D)、多元表現(F、N)、學習歷程自述(O、P) ,一、學測國文、英文、社會、自然之級分總和　二、學測自然級分　三、學測國文級分　四、學測社會級分,0
國立臺灣師範大學,營養科學學士學位學程,國文,--,--,英文,均標,--,數學A,--,--,自然,均標,3,國英數A自,--,10,*1.00,*1.25,*1.00,*1.25,--,50%,審查資料,--,50%,,,,,,,,,,,,,一、學測國英數A自級分總和二、指定項目甄試成績三、學測自然級分四、學測英文級分,項目：修課紀錄(A)、課程學習成果(B、D)、多元表現(F、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、數學A、自然之級分總和　二、學測自然級分　三、學測英文級分　四、學測數學A級分,1
輔仁大學,營養科學系,國文,--,--,英文,均標,3,數學A,後標,--,數學B,後標,--,自然,均標,5,*1.00,*2.00,--,--,*2.00,50%,審查資料,--,50%,,,,,,,,,,,,,一、學測國英自級分總和二、學科能力測驗成績三、指定項目甄試成績四、學測英文級分,項目：修課紀錄(A)、課程學習成果(B、C、D、E)、多元表現(F、G、I、K、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、自然之級分總和,1
國立臺灣大學,牙醫學系,國文,前標,--,英文,頂標,2.5,數學A,頂標,2.5,自然,頂標,2.5,國英數A自,--,3,--,--,--,--,--,0%,審查資料,--,0%,口試,70分,30%,小論文,--,15%,術科,--,20%,生物+化學,--,25%,一、術科二、口試三、小論文,項目：修課紀錄(A)、課程學習成果(B、C、D)、多元表現(F、K、L、M、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、數學A、自然之級分總和,1
國立成功大學,牙醫學系,國文,頂標,5.0,英文,頂標,5.0,數學A,頂標,4.0,自然,頂標,4.0,國英數A自,--,3.0,*1.00,*1.00,*1.00,*1.00,--,20%,審查資料,--,20%,面試,--,30%,術科,--,30%,,,,,,,一、面試二、術科三、學測自然級分四、學測數學A級分,項目：修課紀錄(A)、課程學習成果(B、D)、多元表現(F、G、I、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、數學A、自然之級分總和　二、學測國文級分　三、學測英文級分,1
高雄醫學大學,牙醫學系,國文,前標,6.0,英文,前標,6.0,數學A,前標,6.0,自然,前標,2.5,,,,*1.00,*1.25,*1.00,*1.00,,30%,審查資料,--,30%,面試,65分,25%,美工術科,--,35%,,,,,,,一、學測自然級分二、學測英文級分三、指定項目甄試成績四、美工術科,項目：修課紀錄(A)、課程學習成果(B、C、D)、多元表現(G、H、J、L、N)、學習歷程自述(P、Q) ,一、學測國文、英文、數學A、自然之級分總和　二、學測英文級分　三、學測自然級分　四、學測數學A級分,1
中國醫藥大學,牙醫學系,國文,前標,--,英文,前標,5,數學A,前標,--,自然,前標,5,國英數A自,--,3,*1.00,*1.00,*1.00,*1.00,--,30%,審查資料,--,30%,面談,--,50%,,,,,,,,,,一、面談二、學測國英數A自級分總和三、學測自然級分四、學測英文級分,項目：修課紀錄(A)、課程學習成果(D)、多元表現(F、G、I、N)、學習歷程自述(O) ,一、學測國文、英文、數學A、自然之級分總和　二、學測自然級分　三、學測英文級分　四、學測數學A級分,1
國立陽明交通大學,牙醫學系,國文,頂標,--,英文,頂標,4,數學A,頂標,3.5,自然,頂標,3.5,國英數A自,--,3,--,--,--,--,--,0%,審查資料,--,0%,面試,--,65%,筆試,--,25%,,,,,,,一、面試二、學測國英數A自級分總和三、學測英文級分四、學測自然級分,項目：修課紀錄(A)、課程學習成果(D)、多元表現(F、I、M、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、數學A、自然之級分總和　二、學測英文級分　三、學測數學A級分　四、學測自然級分,1
中山醫學大學,牙醫學系,國文,頂標,10.0,英文,前標,3.0,數學A,前標,8.0,自然,前標,5.0,,,,*1.00,*1.00,*1.00,*1.00,,20%,審查資料,--,20%,面試,--,30%,術科(素描),--,20%,術科(雕塑),--,20%,,,,一、面試二、學測英文級分三、學測自然級分四、學測國英數A自級分總和,項目：修課紀錄(A)、課程學習成果(B)、多元表現(F、I、M、N)、學習歷程自述(P、Q) ,一、學測國文、英文、數學A、自然之級分總和　二、學測英文級分　三、學測數學A級分,1
臺北醫學大學,牙醫學系,國文,前標,10.0,英文,前標,3.0,數學A,前標,7.0,自然,前標,5.0,,,,*1.00,*1.25,*1.00,*1.25,,50%,審查資料,--,50%,面試,--,20%,美工術科,--,20%,,,,,,,一、學測國英數A自級分總和二、面試三、美工術科四、學測自然級分,項目：修課紀錄(A)、課程學習成果(B、C、D)、多元表現(F、I、L、M、N)、學習歷程自述(O、P、Q)、其他(R.特殊競賽成果﹑作品) ,一、學測國文、英文、數學A、自然之級分總和　二、學測英文級分　三、學測自然級分,1
國立陽明交通大學,牙醫學系璞玉組,英文,前標,6.0,數學A,前標,6.0,自然,前標,5.0,英數A自,--,7.0,,,,--,--,--,--,,0%,審查資料,--,0%,面試,--,50%,,,,,,,,,,一、面試二、審查資料三、學測英數A自級分總和四、學測自然級分,項目：修課紀錄(A)、課程學習成果(B、D)、多元表現(F、I、N)、學習歷程自述(O、P、Q) ,一、學測英文、數學A、自然之級分總和　二、學測英文級分　三、學測數學A級分,0
臺北醫學大學,牙醫學系（展翅B組）,國文,均標,--,英文,前標,5,數學A,均標,--,自然,前標,5,國英數A自,--,3,*1.00,*1.00,*1.00,*1.00,--,20%,審查資料,--,20%,面試,--,30%,,,,,,,,,,一、審查資料二、面試三、學測國英數A自級分總和四、學測自然級分,項目：修課紀錄(A)、課程學習成果(B、C)、多元表現(F、K、M、N)、學習歷程自述(O、P、Q)、其他(R.近三年經濟不利證明、S.有利審查資料) ,一、學測國文、英文、數學A、自然之級分總和,0
臺北醫學大學,牙體技術學系,國文,均標,3,英文,均標,8,數學B,均標,--,自然,均標,8,,,,*1.00,*1.25,--,*1.25,,30%,審查資料,--,30%,面試,--,20%,美工術科,--,20%,,,,,,,一、學測國英數B自級分總和二、美工術科三、面試四、審查資料,項目：修課紀錄(A)、課程學習成果(D)、多元表現(F、G、J、K、N)、學習歷程自述(P、Q) ,一、學測國文、英文、數學B、自然之級分總和,1
國立臺灣大學,物理治療學系,國文,均標,--,英文,均標,3,數學A,均標,3,自然,均標,3,,,,*1.00,*1.00,*1.00,*1.00,,50%,審查資料,--,50%,口試,70分,30%,,,,,,,,,,一、口試二、學科能力測驗成績三、審查資料,項目：修課紀錄(A)、課程學習成果(B、C、D)、多元表現(F、I、J、M、N)、學習歷程自述(P、Q)、其他(R.個人資料表、S.自傳(限一頁)、T.小論文) ,一、學測國文、英文、數學A、自然之級分總和,1
國立成功大學,物理治療學系,國文,--,--,英文,前標,7,數學A,--,--,自然,均標,--,國英數A自,--,3.5,*1.00,*1.25,*1.00,*1.00,--,50%,審查資料,--,50%,面試,--,30%,,,,,,,,,,一、面試二、學科能力測驗成績三、學測英文級分四、審查資料,項目：修課紀錄(A)、課程學習成果(B、D)、多元表現(F、G、I、M、N)、學習歷程自述(P、Q)、其他(R.其他有利審查項目) ,一、學測國文、英文、數學A、自然之級分總和　二、學測英文級分　三、學測自然級分　四、學測國文級分,1
高雄醫學大學,物理治療學系,英文,均標,5.0,數學A,均標,6.0,自然,均標,3.0,,,,,,,*1.50,*1.50,*2.00,,,50%,審查資料,--,50%,面試,70分,25%,,,,,,,,,,一、指定項目甄試成績二、學測自然級分三、學測英文級分四、學測數學A級分,項目：修課紀錄(A)、課程學習成果(B、C、D)、多元表現(F、G、I、L、N)、學習歷程自述(O、P、Q) ,一、學測英文、數學A、自然之級分總和　二、學測自然級分　三、學測英文級分　四、學測數學A級分,1
中國醫藥大學,物理治療學系,英文,後標,3,數學A,--,--,自然,後標,8,,,,,,,*1.00,*1.00,*1.00,,,30%,審查資料,--,30%,面談,--,40%,,,,,,,,,,一、面談二、學測英文級分三、學測自然級分四、學測數學A級分,項目：修課紀錄(A)、多元表現(F、N)、學習歷程自述(O、Q) ,一、學測英文、數學A、自然之級分總和　二、學測英文級分　三、學測自然級分　四、學測數學A級分,1
中山醫學大學,物理治療學系,國文,底標,3.0,英文,底標,3.0,社會,--,3.0,自然,--,3.0,,,,*1.50,*1.00,*1.00,*1.25,,35%,審查資料,--,35%,面試,--,35%,,,,,,,,,,一、面試二、學測英文級分三、學測自然級分四、審查資料,項目：修課紀錄(A)、課程學習成果(B)、多元表現(F、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、社會、自然之級分總和　二、學測國文級分　三、學測英文級分　四、學測社會級分,1
長庚大學,物理治療學系,國文,均標,3.0,英文,均標,3.0,自然,均標,3.0,,,,,,,*1.00,*1.00,*1.00,,,50%,審查資料,--,50%,面試,--,25%,,,,,,,,,,一、面試二、學測英文級分三、學測自然級分四、學測國英自級分總和,項目：修課紀錄(A)、課程學習成果(D)、多元表現(F、G、H、I、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、自然之級分總和,1
義守大學,物理治療學系,國文,--,--,英文,均標,6,數學A,--,--,自然,均標,3,,,,*1.00,*1.50,*1.00,*1.50,,30%,審查資料,--,30%,面試,--,40%,,,,,,,,,,一、學測自然級分二、學測英文級分三、面試四、審查資料,項目：修課紀錄(A)、課程學習成果(B、D)、多元表現(F、N)、學習歷程自述(O、P) ,一、學測國文、英文、數學A、自然之級分總和　二、學測自然級分　三、學測英文級分　四、學測國文級分,1
慈濟大學,物理治療學系,英文,均標,3,數學A,均標,3,自然,均標,3,英聽,B級,--,,,,*2.00,*1.00,*2.00,--,,40%,審查資料,--,40%,面試,--,35%,,,,,,,,,,一、面試二、審查資料三、學測英文級分四、學測自然級分,項目：修課紀錄(A)、課程學習成果(B)、多元表現(F、G、L、N)、學習歷程自述(O、P、Q) ,一、學測英文、數學A、自然之級分總和,1
亞洲大學,物理治療學系,國文,後標,5.0,英文,後標,3.0,自然,後標,4.0,,,,,,,*1.00,*2.00,*1.00,,,30%,審查資料,--,30%,面試,--,40%,,,,,,,,,,一、面試二、學測英文級分三、學測自然級分四、學測國文級分,項目：修課紀錄(A)、課程學習成果(B、C、D、E)、多元表現(F、J、L、M、N)、學習歷程自述(O、P、Q)、其他(R.自傳) ,一、學測國文、英文、自然之級分總和　二、學測英文級分　三、學測自然級分　四、學測國文級分,1
國立陽明交通大學,物理治療暨輔助科技學系,國文,均標,--,英文,均標,3,數學A,均標,10,自然,均標,10,,,,*1.00,*1.00,*1.00,*1.00,,30%,審查資料,--,30%,面試,--,40%,,,,,,,,,,一、面試二、審查資料三、學測國英數A自級分總和四、學測自然級分,項目：修課紀錄(A)、課程學習成果(B、D)、多元表現(F、G、I、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、數學A、自然之級分總和,1
國立臺灣大學,獸醫學系,國文,均標,3.0,英文,前標,4.0,數學A,均標,3.0,自然,前標,2.5,國英數A自,--,5.0,*1.00,*1.00,*1.00,*1.00,--,40%,審查資料,--,40%,口試,70分,35%,,,,,,,,,,一、口試二、學科能力測驗成績三、學測英文級分四、學測國文級分,項目：修課紀錄(A)、課程學習成果(B、C、D、E)、多元表現(G、I、M、N)、學習歷程自述(O、P、Q)、其他(R.獸醫場所實習證明、S.獸醫場所實習心得) ,一、學測國文、英文、數學A、自然之級分總和　二、學測英文級分　三、學測國文級分　四、學測數學A級分,1
