college_name,department_name,first_step_one_subject,first_step_one_point,first_step_one_ratio,first_step_two_subject,first_step_two_point,first_step_two_ratio,first_step_three_subject,first_step_three_point,first_step_three_ratio,first_step_four_subject,first_step_four_point,first_step_four_ratio,first_step_five_subject,first_step_five_point,first_step_five_ratio,second_step_one_ratio,second_step_two_ratio,second_step_three_ratio,second_step_four_ratio,second_step_five_ratio,second_step_all_ratio,second_step_one_subject,second_step_one_point,second_step_one_all_ratio,second_step_two_subject,second_step_two_point,second_step_two_all_ratio,second_step_three_subject,second_step_three_point, second_step_three_all_ratio,second_step_four_subject,second_step_four_point,second_step_four_all_ratio,second_step_five_subject,second_step_five_point,second_step_five_all_ratio,final_order,thing,order_select
南華大學,企業管理學系行銷與創業組,國文,--,3,社會,底標,--,,,,,,,,,,*2.00,*1.50,,,,20%,審查資料,--,20%,面試,--,45%,,,,,,,,,,一、面試,項目：修課紀錄(A)、課程學習成果(B)、多元表現(F、G、H、M、N)、學習歷程自述(O、P、Q)、其他(R.其他有利審查資料) ,一、學測國文、社會之級分總和
中原大學,企業管理學系高科技業管理組,國文,均標,3,英文,--,--,數學B,--,5,,,,,,,*1.00,*1.50,*1.00,,,20%,審查資料,--,20%,面試,60分,40%,,,,,,,,,,一、面試二、審查資料三、學測國英數B級分總和四、學測英文級分,項目：修課紀錄(A)、課程學習成果(B、C、E)、多元表現(F、G、J、L、N)、學習歷程自述(O、P、Q)、其他(R.其他有利審查資料) ,一、學測國文、英文、數學B之級分總和　二、學測英文級分
銘傳大學,企業管理學系（青年儲蓄帳戶組．臺北校區）,國文,底標,--,,,,,,,,,,,,,--,,,,,0%,審查資料,--,0%,面試,70分,40%,,,,,,,,,,一、審查資料二、面試,項目：其他(R.體驗資歷（體驗學習報告及雙週誌）) ,(無)
開南大學,企業與創業管理學系,社會,底標,3.0,,,,,,,,,,,,,--,,,,,0%,審查資料,--,0%,面試,--,50%,,,,,,,,,,一、面試二、審查資料,項目：修課紀錄(A)、課程學習成果(B)、多元表現(F、G、H、N)、學習歷程自述(P、Q) ,一、學測社會級分
開南大學,企業與創業管理學系(青年儲蓄帳戶組),社會,底標,--,,,,,,,,,,,,,--,,,,,0%,審查資料,--,0%,面試,--,30%,,,,,,,,,,一、面試,項目：學習歷程自述(Q)、其他(R.體驗資歷（體驗學習報告及雙週誌）) ,(無)
大葉大學,休閒事業管理學系,國文,底標,3.0,社會,--,3.0,,,,,,,,,,*2.00,*1.75,,,,10%,審查資料,--,10%,面試,--,50%,,,,,,,,,,一、面試二、審查資料三、指定項目甄試成績四、學測社會級分,項目：修課紀錄(A)、課程學習成果(B、E)、多元表現(F、G、I、N)、學習歷程自述(O、P、Q)、其他(R.其他有利審查資料) ,一、學測國文、社會之級分總和　二、學測國文級分　三、學測社會級分
義守大學,休閒事業管理學系,國文,後標,3,英文,--,5,社會,--,--,,,,,,,*2.00,*1.00,*2.00,,,20%,審查資料,--,20%,面試,--,45%,,,,,,,,,,一、面試二、審查資料三、學測英文級分四、學測國文級分,項目：修課紀錄(A)、課程學習成果(B、C、E)、多元表現(F、N)、學習歷程自述(O、P) ,一、學測國文、英文、社會之級分總和　二、學測英文級分　三、學測國文級分　四、學測社會級分
開南大學,休閒事業管理學系,社會,底標,3.0,,,,,,,,,,,,,--,,,,,0%,審查資料,--,0%,面試,--,50%,,,,,,,,,,一、審查資料,項目：修課紀錄(A)、課程學習成果(B、C、E)、多元表現(F、G、J、M、N)、學習歷程自述(Q) ,一、學測社會級分
國立屏東大學,休閒事業經營學系,國文,均標,--,英文,均標,--,國英數B,--,6,,,,,,,*1.50,*1.50,--,,,50%,審查資料,--,50%,,,,,,,,,,,,,一、學科能力測驗成績二、審查資料三、學測英文級分四、學測國文級分,項目：修課紀錄(A)、課程學習成果(B、C)、多元表現(F、G、L、M、N)、學習歷程自述(P、Q) ,一、學測國文、英文、數學B之級分總和　二、學測英文級分　三、學測國文級分
明道大學,休閒保健學系,國文,--,--,數學B,底標,3,,,,,,,,,,*1.00,*2.00,,,,20%,審查資料,--,20%,面試,--,40%,,,,,,,,,,一、面試二、審查資料三、學測國數B級分總和,項目：修課紀錄(A)、課程學習成果(B)、多元表現(F、G、I、M、N)、學習歷程自述(P) ,一、學測國文、數學B之級分總和　二、學測數學B級分　三、學測國文級分
實踐大學,休閒產業管理學系休閒文創規劃組(高雄校區),國文,底標,6.0,,,,,,,,,,,,,--,,,,,0%,審查資料,--,0%,面試,--,50%,,,,,,,,,,一、面試,項目：修課紀錄(A)、課程學習成果(B)、多元表現(F、G、J、M、N)、學習歷程自述(P、Q) ,一、學測國文級分
實踐大學,休閒產業管理學系精品咖啡烘焙經營組(高雄校區),社會,底標,6.0,,,,,,,,,,,,,--,,,,,0%,審查資料,--,0%,面試,--,50%,,,,,,,,,,一、面試,項目：修課紀錄(A)、課程學習成果(B)、多元表現(F、G、J、M、N)、學習歷程自述(P、Q) ,一、學測社會級分
實踐大學,休閒產業管理學系遊憩運動企劃組(高雄校區),自然,底標,6.0,,,,,,,,,,,,,--,,,,,0%,審查資料,--,0%,面試,--,50%,,,,,,,,,,一、面試,項目：修課紀錄(A)、課程學習成果(B)、多元表現(F、G、J、M、N)、學習歷程自述(P、Q) ,一、學測自然級分
國立體育大學,休閒產業經營學系,國文,--,--,英文,均標,--,數學B,--,--,國英數B,--,2.5,,,,*1.25,*1.25,*1.25,--,,30%,審查資料,--,30%,面試,--,40%,,,,,,,,,,一、指定項目甄試成績二、學測國英數B級分總和三、學測英文級分四、學測國文級分,項目：修課紀錄(A)、課程學習成果(B、C)、多元表現(F、G、K、M、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、數學B之級分總和　二、學測英文級分　三、學測國文級分　四、學測數學B級分
國立宜蘭大學,休閒產業與健康促進學系,國文,後標,--,英文,均標,3,數學B,--,6,社會,--,--,國英社,--,5,*1.00,*2.00,--,*1.00,--,30%,審查資料,--,30%,口試,--,30%,,,,,,,,,,一、學測英文級分二、口試三、學測國英數B社級分總和,項目：修課紀錄(A)、課程學習成果(B、C、E)、多元表現(F、G、H、I、N)、學習歷程自述(P) ,一、學測國文、英文、數學B、社會之級分總和
亞洲大學,休閒與遊憩管理學系旅遊事業管理組,國文,底標,3.0,英文,--,3.0,,,,,,,,,,*2.00,*1.00,,,,20%,審查資料,--,20%,面試,--,45%,,,,,,,,,,一、學科能力測驗成績,項目：修課紀錄(A)、課程學習成果(E)、多元表現(F、G、H、I、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文之級分總和　二、學測國文級分　三、學測英文級分
亞洲大學,休閒與遊憩管理學系餐旅事業管理組,國文,底標,3.0,社會,--,3.0,,,,,,,,,,*1.00,*1.00,,,,20%,審查資料,--,20%,面試,--,45%,,,,,,,,,,一、學科能力測驗成績,項目：修課紀錄(A)、課程學習成果(E)、多元表現(F、G、H、I、N)、學習歷程自述(O、P、Q) ,一、學測國文、社會之級分總和　二、學測國文級分　三、學測社會級分
亞洲大學,休閒與遊憩管理學系餐旅事業管理組(青年儲蓄帳戶組),國文,底標,--,社會,底標,--,,,,,,,,,,--,--,,,,0%,審查資料,--,0%,面試,--,40%,,,,,,,,,,一、審查資料,項目：其他(R.體驗資歷（體驗學習報告及雙週誌）) ,(無)
銘傳大學,休閒遊憩管理學系（桃園校區）,國文,--,3,英文,--,--,社會,底標,3,,,,,,,*1.25,*1.50,*1.00,,,20%,審查資料,--,20%,面試,70分,40%,,,,,,,,,,一、面試二、學測英文級分三、學測社會級分四、學測國文級分,項目：修課紀錄(A)、課程學習成果(B、C、E)、多元表現(F、G、H、J、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、社會之級分總和　二、學測國文級分　三、學測社會級分
國立臺灣體育運動大學,休閒運動學系(一般組),國文,底標,3.0,英文,底標,3.0,社會,底標,3.0,,,,,,,*1.25,*1.00,*1.00,,,30%,審查資料,60分,30%,面試,60分,35%,,,,,,,,,,一、學測國文級分二、學測英文級分三、學測社會級分,項目：修課紀錄(A)、課程學習成果(B、E)、多元表現(F、G、L、N)、學習歷程自述(P、Q) ,一、學測國文、英文、社會之級分總和
國立臺灣體育運動大學,休閒運動學系(休閒運動組),國文,底標,3.0,英文,底標,3.0,社會,底標,3.0,,,,,,,*1.00,*1.00,*1.00,,,20%,審查資料,60分,20%,面試,60分,40%,,,,,,,,,,--,項目：修課紀錄(A)、課程學習成果(B、E)、多元表現(F、J、N)、學習歷程自述(P、Q) ,一、學測國文、英文、社會之級分總和
臺北市立大學,休閒運動管理學系,國文,均標,--,社會,均標,--,國社,--,8,英聽,B級,--,,,,*1.00,*1.50,--,--,,50%,審查資料,--,50%,面試,--,30%,,,,,,,,,,--,項目：修課紀錄(A)、課程學習成果(B、D、E)、多元表現(G、H、M、N)、學習歷程自述(O、P、Q)、其他(R.學校師長推廌函) ,一、學測國文、社會之級分總和　二、學測社會級分　三、學測國文級分
國立臺北大學,休閒運動管理學系,國文,均標,--,英文,均標,3,數學B,均標,5,社會,--,--,,,,*1.00,*2.00,*2.00,*1.00,,40%,審查資料,--,40%,面試,--,30%,,,,,,,,,,一、指定項目甄試成績二、審查資料三、面試四、學科能力測驗成績,項目：修課紀錄(A)、課程學習成果(B、E)、多元表現(F、G、J、M、N)、學習歷程自述(O、P、Q)、其他(R.其他有利審查之資料) ,一、學測國文、英文、數學B、社會之級分總和　二、學測英文級分　三、學測數學B級分　四、學測國文級分
國立臺北大學,休閒運動管理學系(飛鳶組),國文,均標,--,英文,均標,5,數學B,均標,7,社會,--,--,,,,*1.00,*2.00,*2.00,*1.00,,40%,審查資料,--,40%,,,,,,,,,,,,,一、審查資料二、學測國英數B社級分總和三、學測英文級分四、學測數學B級分,項目：修課紀錄(A)、課程學習成果(B、E)、多元表現(F、G、J、M、N)、學習歷程自述(O、P、Q)、其他(R.其他有利審查之資料) ,一、學測國文、英文、數學B、社會之級分總和　二、學測英文級分　三、學測數學B級分　四、學測國文級分
亞洲大學,健康產業管理學系健康產業管理組,國文,底標,3,數學B,底標,--,社會,底標,--,,,,,,,*1.00,--,*1.00,,,30%,審查資料,--,30%,面試,--,40%,,,,,,,,,,一、面試二、審查資料三、學測國數B社級分總和,項目：修課紀錄(A)、課程學習成果(B)、多元表現(F、G、I、M、N)、學習歷程自述(O、P、Q)、其他(R.其他有利審查資料) ,一、學測國文、數學B、社會之級分總和
亞洲大學,健康產業管理學系醫療機構管理組,國文,後標,3,數學B,底標,--,社會,底標,--,,,,,,,*1.00,--,*1.00,,,30%,審查資料,--,30%,面試,--,40%,,,,,,,,,,一、面試二、審查資料三、學測國數B社級分總和,項目：修課紀錄(A)、課程學習成果(B)、多元表現(F、G、I、M、N)、學習歷程自述(O、P、Q)、其他(R.其他有利審查資料) ,一、學測國文、數學B、社會之級分總和
佛光大學,健康與創意蔬食產業學系,國文,底標,8.0,,,,,,,,,,,,,*1.00,,,,,10%,審查資料,--,10%,面試,--,50%,,,,,,,,,,一、面試二、學測國文級分,項目：修課紀錄(A)、課程學習成果(B)、多元表現(F、N)、學習歷程自述(P) ,一、學測國文級分
中國文化大學,全球商務學士學位學程,國文,--,--,英文,後標,3,數學A,底標,--,數學B,底標,--,社會,--,--,*1.00,*2.00,--,--,*1.00,50%,審查資料,--,50%,面試,--,30%,,,,,,,,,,一、學測英文級分二、學測國文級分三、學測國英社級分總和四、學科能力測驗成績,項目：修課紀錄(A)、課程學習成果(B、C、E)、多元表現(G、H、L、M、N) ,一、學測國文、英文、社會之級分總和　二、學測英文級分　三、學測國文級分
淡江大學,全球政治經濟學系全英語學士班,國文,--,--,英文,均標,3,社會,--,--,,,,,,,*1.00,*2.00,*1.00,,,50%,審查資料,--,50%,面試,--,20%,,,,,,,,,,一、學測英文級分二、審查資料三、面試四、學測社會級分,項目：修課紀錄(A)、課程學習成果(B、E)、多元表現(F、G、I、M、N)、學習歷程自述(P、Q) ,一、學測國文、英文、社會之級分總和
佛光大學,公共事務學系(國際與兩岸事務組),國文,--,--,社會,底標,3,,,,,,,,,,*1.00,*2.00,,,,10%,審查資料,--,10%,面試,--,50%,,,,,,,,,,一、面試二、審查資料三、學測社會級分,項目：修課紀錄(A)、課程學習成果(B)、多元表現(F、N)、學習歷程自述(P) ,一、學測國文、社會之級分總和
佛光大學,公共事務學系(行政管理組),國文,底標,3,社會,--,--,,,,,,,,,,*2.00,*1.00,,,,10%,審查資料,--,10%,面試,--,50%,,,,,,,,,,一、面試二、審查資料三、學測國文級分,項目：修課紀錄(A)、課程學習成果(B)、多元表現(F、N)、學習歷程自述(P) ,一、學測國文、社會之級分總和
國立彰化師範大學,公共事務與公民教育學系公共事務組,國文,前標,--,英文,前標,6,數學B,均標,--,社會,前標,5,國英數B社,--,8,*1.25,*1.25,*1.00,*2.00,--,50%,審查資料,--,50%,面試,--,30%,,,,,,,,,,一、面試二、審查資料三、學測社會級分四、學測國文級分,項目：修課紀錄(A)、課程學習成果(B、E)、多元表現(F、N) ,一、學測國文、英文、數學B、社會之級分總和　二、學測英文級分
銘傳大學,公共事務與行政管理學系（桃園校區）,國文,--,7,社會,底標,--,國社,--,3,,,,,,,*2.00,*1.00,--,,,20%,審查資料,--,20%,面試,70分,40%,,,,,,,,,,一、面試二、學測社會級分三、學測國文級分四、審查資料,項目：修課紀錄(A)、課程學習成果(B、C、E)、多元表現(F、I、K、M、N)、學習歷程自述(O、P、Q) ,一、學測國文、社會之級分總和
義守大學,公共政策與管理學系,國文,--,--,英文,--,--,社會,後標,3,,,,,,,*2.00,*1.00,*2.00,,,10%,審查資料,--,10%,面試,--,45%,,,,,,,,,,一、學測社會級分二、面試三、審查資料四、學測國文級分,項目：修課紀錄(A)、多元表現(F、N)、學習歷程自述(O、P) ,一、學測國文、英文、社會之級分總和　二、學測社會級分　三、學測國文級分　四、學測英文級分
國立臺東大學,公共與文化事務學系,國文,後標,4.0,社會,後標,3.0,,,,,,,,,,*1.00,*2.00,,,,30%,審查資料,--,30%,面試,--,40%,,,,,,,,,,一、學科能力測驗成績二、學測社會級分,項目：修課紀錄(A)、課程學習成果(B、E)、多元表現(F、G、H、I、N)、學習歷程自述(O、P、Q) ,一、學測國文、社會之級分總和
國立政治大學,公共行政學系,國文,前標,4,英文,前標,3,數學A,均標,--,數學B,前標,--,社會,前標,5,*1.00,*1.50,--,--,*1.00,40%,審查資料,--,40%,面試,--,35%,,,,,,,,,,一、面試二、審查資料三、學測英文級分四、學測社會級分,項目：修課紀錄(A)、課程學習成果(B、E)、多元表現(F、G、H、M、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、社會之級分總和　二、學測社會級分　三、學測國文級分
淡江大學,公共行政學系,國文,--,3.0,英文,--,3.0,社會,後標,3.0,,,,,,,*1.00,*1.00,*1.00,,,30%,審查資料,--,30%,面試,--,40%,,,,,,,,,,一、面試二、審查資料三、學科能力測驗成績四、學測社會級分,項目：修課紀錄(A)、課程學習成果(E)、多元表現(F、G、I、L、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、社會之級分總和　二、學測社會級分　三、學測英文級分　四、學測國文級分
國立東華大學,公共行政學系,國文,--,8,英文,--,--,社會,均標,6,國英社,--,4,,,,*1.50,*1.00,*1.25,--,,40%,審查資料,--,40%,,,,,,,,,,,,,一、學測國文級分二、學測社會級分三、學測英文級分四、審查資料,項目：修課紀錄(A)、課程學習成果(B、C)、多元表現(F、K、M、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、社會之級分總和　二、學測社會級分　三、學測英文級分
國立臺北大學,公共行政暨政策學系,國文,均標,4,英文,均標,5,數學B,--,--,社會,均標,3,,,,*1.00,*1.00,*1.00,*1.50,,35%,審查資料,--,35%,面試,--,30%,,,,,,,,,,一、指定項目甄試成績二、學測社會級分三、學測國文級分四、學測英文級分,項目：修課紀錄(A)、課程學習成果(B、E)、多元表現(F、G、I、M、N)、學習歷程自述(O、P、Q)、其他(R.個人資料表、S.學習心得、T.小論文或科展競賽成果) ,一、學測國文、英文、數學B、社會之級分總和　二、學測社會級分　三、學測國文級分　四、學測英文級分
國立臺北大學,公共行政暨政策學系(飛鳶組),國文,均標,6,英文,均標,7,數學B,--,--,社會,均標,5,,,,*1.00,*1.00,*1.00,*1.50,,25%,審查資料,--,25%,面試,--,40%,,,,,,,,,,一、指定項目甄試成績二、學測社會級分三、學測國文級分四、學測英文級分,項目：修課紀錄(A)、課程學習成果(B、E)、多元表現(F、G、I、M、N)、學習歷程自述(O、P、Q)、其他(R.個人資料表、S.學習心得、T.小論文或科展競賽成果) ,一、學測國文、英文、數學B、社會之級分總和　二、學測社會級分　三、學測國文級分　四、學測英文級分
國立暨南國際大學,公共行政與政策學系,國文,--,5,英文,均標,3,數學B,均標,--,社會,均標,--,,,,*1.25,*1.50,--,*1.00,,35%,審查資料,--,35%,面試,--,35%,,,,,,,,,,一、面試二、學測英文級分三、學測國文級分四、學測社會級分,項目：修課紀錄(A)、課程學習成果(B、E)、多元表現(F、G、I、M、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、數學B、社會之級分總和
國立政治大學,創新國際學院學士班,國文,均標,--,英文,前標,3.5,社會,前標,--,英聽,A級,--,,,,*1.00,*2.00,*1.50,--,,40%,審查資料,--,40%,中英文面試,--,30%,,,,,,,,,,一、審查資料二、中英文面試三、學測英文級分四、學測社會級分,項目：修課紀錄(A)、課程學習成果(B、D、E)、多元表現(F、G、I、J、N)、學習歷程自述(O、P、Q)、其他(R.小論文) ,一、學測國文、英文、社會之級分總和　二、學測英文級分　三、學測社會級分　四、學測國文級分
中國文化大學,勞動暨人力資源學系,國文,--,3.0,英文,--,3.0,社會,後標,3.0,,,,,,,*2.00,*1.50,*2.00,,,30%,審查資料,--,30%,面試,--,40%,,,,,,,,,,一、面試二、審查資料三、學科能力測驗成績四、學測社會級分,項目：修課紀錄(A)、課程學習成果(B)、多元表現(F、G、M、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、社會之級分總和　二、學測社會級分　三、學測國文級分
國立中正大學,勞工關係學系,國文,均標,3,英文,均標,3,數學B,均標,4.5,社會,--,--,,,,*1.00,*1.00,*1.00,*1.00,,30%,審查資料,--,30%,面試,--,35%,,,,,,,,,,一、面試二、學測英文級分三、學測國英數B社級分總和四、審查資料,項目：修課紀錄(A)、課程學習成果(B、E)、多元表現(F、G、L、M、N)、學習歷程自述(O、P) ,一、學測國文、英文、數學B、社會之級分總和
國立臺中教育大學,區域與社會發展學系,國文,--,--,英文,--,--,數學B,--,--,社會,均標,--,國英數B社,--,3,*1.00,*1.00,*1.00,*1.50,--,40%,審查資料,--,40%,面試,--,30%,,,,,,,,,,一、學測社會級分二、學測國文級分三、學測數學B級分四、學測英文級分,項目：修課紀錄(A)、課程學習成果(B、C)、多元表現(F、K、M、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、數學B、社會之級分總和　二、學測社會級分　三、學測國文級分　四、學測數學B級分
逢甲大學,合作經濟暨社會事業經營學系,國文,--,--,英文,後標,4,數學B,--,--,社會,後標,--,國英數B社,--,6,*1.50,*2.00,*1.00,*1.00,--,40%,審查資料,--,40%,面試,--,30%,,,,,,,,,,一、面試二、學測英文級分三、學測國文級分四、學測社會級分,項目：修課紀錄(A)、課程學習成果(B、E)、多元表現(F、G、I、N)、學習歷程自述(O、P、Q)、其他(R.其他有助審查資料) ,一、學測國文、英文、數學B、社會之級分總和　二、學測英文級分　三、學測國文級分　四、學測社會級分
國立屏東大學,商業自動化與管理學系,國文,--,--,英文,後標,--,數學B,--,5,社會,--,--,國英數B社,--,10,*1.25,*2.00,*1.50,*1.00,--,50%,審查資料,--,50%,,,,,,,,,,,,,一、指定項目甄試成績二、學測英文級分三、學測數學B級分四、學測國文級分,項目：修課紀錄(A)、課程學習成果(B、C)、多元表現(F、G、J、L、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、數學B、社會之級分總和　二、學測英文級分　三、學測數學B級分　四、學測國文級分
國立臺灣海洋大學,商船學系,英文,均標,6.0,數學A,均標,3.0,,,,,,,,,,*1.00,*1.00,,,,50%,審查資料,--,50%,,,,,,,,,,,,,一、學測數學A級分二、學測英文級分三、學測英數A級分總和四、學科能力測驗成績,項目：修課紀錄(A)、課程學習成果(B、D)、多元表現(J、L、N)、學習歷程自述(O、P、Q)、其他(R.其他有利審查資料) ,一、學測英文、數學A之級分總和　二、學測英文級分
國立臺灣大學,國際企業學系,國文,--,--,英文,頂標,2.5,數學A,頂標,--,社會,--,--,國英數A社,--,3.5,*1.00,*1.00,*1.00,*1.00,--,40%,審查資料,--,40%,口試,--,30%,,,,,,,,,,一、口試二、審查資料三、學測國英數A社級分總和四、學測數學A級分,項目：修課紀錄(A)、課程學習成果(B)、多元表現(F、G、J、L、N)、學習歷程自述(Q)、其他(R.本系個人資料表、S.其他有利資料) ,一、學測國文、英文、數學A、社會之級分總和　二、學測數學A級分　三、學測國文級分
靜宜大學,國際企業學系,國文,--,3,英文,底標,--,,,,,,,,,,*1.00,*1.50,,,,40%,審查資料,--,40%,面試,--,30%,,,,,,,,,,一、學測國文級分二、學測英文級分三、面試四、審查資料,項目：修課紀錄(A)、多元表現(F、N)、學習歷程自述(O)、其他(R.其他有利審查資料) ,一、學測國文、英文之級分總和　二、學測英文級分　三、學測國文級分
國立臺中教育大學,國際企業學系,國文,均標,--,英文,均標,6,數學B,--,10,社會,--,--,國英數B,--,3,*1.00,*1.25,*1.00,*1.00,--,30%,審查資料,--,30%,面試,--,40%,,,,,,,,,,一、面試二、審查資料三、學測英文級分四、學測國文級分,項目：修課紀錄(A)、課程學習成果(B、C、E)、多元表現(F、G、H、J、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、數學B、社會之級分總和　二、學測英文級分　三、學測國文級分
國立東華大學,國際企業學系,國文,--,3.0,英文,均標,6.0,數學B,均標,4.0,,,,,,,*1.00,*2.00,*1.50,,,30%,審查資料,--,30%,面試,--,40%,,,,,,,,,,一、學測英文級分二、學測數學B級分三、面試四、學測國英數B級分總和,項目：修課紀錄(A)、課程學習成果(B)、多元表現(F、G、L、M、N)、學習歷程自述(P、Q) ,一、學測國文、英文、數學B之級分總和　二、學測英文級分
國立暨南國際大學,國際企業學系,英文,--,10.0,數學B,均標,3.0,,,,,,,,,,*2.00,*1.50,,,,30%,審查資料,--,30%,面試,--,40%,,,,,,,,,,一、學測英文級分二、學測數學B級分三、面試四、審查資料,項目：修課紀錄(A)、課程學習成果(B、C、E)、多元表現(F、G、H、N)、學習歷程自述(O、P、Q) ,一、學測英文、數學B之級分總和
開南大學,國際企業學系,社會,底標,3.0,,,,,,,,,,,,,--,,,,,0%,審查資料,--,0%,面試,--,50%,,,,,,,,,,一、面試二、審查資料,項目：修課紀錄(A)、課程學習成果(B)、多元表現(F、G、H、J、N)、學習歷程自述(O、P、Q) ,一、學測社會級分
長榮大學,國際企業學系商務管理組,國文,底標,15.0,社會,--,4.5,,,,,,,,,,*1.00,*1.00,,,,10%,審查資料,--,10%,面試,--,50%,,,,,,,,,,一、學測國文級分二、面試三、學測社會級分四、審查資料,項目：修課紀錄(A)、課程學習成果(B)、多元表現(F、G、I、M、N)、學習歷程自述(P、Q)、其他(R.其他有利審查之資料) ,一、學測國文、社會之級分總和　二、學測國文級分
淡江大學,國際企業學系國際商學全英語組,國文,--,5.0,英文,均標,3.0,數學B,--,4.0,,,,,,,*1.00,*2.00,*1.50,,,30%,審查資料,--,30%,面試,--,40%,,,,,,,,,,一、學測英文級分二、學測數學B級分三、審查資料四、面試,項目：修課紀錄(A)、課程學習成果(B)、多元表現(G、H、J、L、N)、學習歷程自述(O、P、Q)、其他(R.其他有利審查資料) ,一、學測國文、英文、數學B之級分總和　二、學測英文級分　三、學測數學B級分
銘傳大學,國際企業學系外貿行銷管理組（臺北校區）,國文,底標,5,英文,底標,3,數學B,底標,--,社會,底標,3,,,,*1.25,*1.25,--,*1.00,,40%,審查資料,--,40%,面試,70分,30%,,,,,,,,,,一、面試二、學測英文級分三、學測國文級分四、審查資料,項目：修課紀錄(A)、課程學習成果(B、E)、多元表現(F、G、H、M、N)、學習歷程自述(P、Q) ,一、學測國文、英文、數學B、社會之級分總和　二、學測英文級分　三、學測國文級分　四、學測社會級分
淡江大學,國際企業學系經貿管理組,國文,--,5.0,英文,--,5.0,數學B,後標,3.0,,,,,,,*1.00,*1.50,*1.50,,,30%,審查資料,--,30%,面試,--,40%,,,,,,,,,,一、學測英文級分二、學測數學B級分三、審查資料四、面試,項目：修課紀錄(A)、課程學習成果(B)、多元表現(G、H、J、L、N)、學習歷程自述(O、P、Q)、其他(R.其他有利審查資料) ,一、學測國文、英文、數學B之級分總和　二、學測英文級分　三、學測數學B級分
長榮大學,國際企業學系貿易物流組,國文,底標,4.0,,,,,,,,,,,,,*1.00,,,,,10%,審查資料,--,10%,面試,--,50%,,,,,,,,,,一、學測國文級分二、面試三、審查資料四、學科能力測驗成績,項目：修課紀錄(A)、課程學習成果(B)、多元表現(F、G、I、M、N)、學習歷程自述(P、Q)、其他(R.其他有利審查之資料) ,一、學測國文級分
長榮大學,國際企業學系跨境行銷組,國文,底標,15.0,英文,--,4.0,,,,,,,,,,*1.00,*1.00,,,,10%,審查資料,--,10%,面試,--,50%,,,,,,,,,,一、學測國文級分二、面試三、學測英文級分四、審查資料,項目：修課紀錄(A)、課程學習成果(B)、多元表現(F、G、I、M、N)、學習歷程自述(P、Q)、其他(R.其他有利審查之資料) ,一、學測國文、英文之級分總和　二、學測國文級分
銘傳大學,國際企業學系跨境電商經營組（臺北校區）,國文,底標,5.0,英文,底標,3.0,數學B,底標,3.0,社會,底標,3.0,,,,*1.25,*1.00,*1.00,*1.50,,40%,審查資料,--,40%,面試,70分,30%,,,,,,,,,,一、面試二、學測社會級分三、學測國文級分四、審查資料,項目：修課紀錄(A)、課程學習成果(B、E)、多元表現(F、G、H、M、N)、學習歷程自述(P、Q) ,一、學測國文、英文、數學B、社會之級分總和　二、學測社會級分　三、學測國文級分　四、學測英文級分
逢甲大學,國際企業管理全英語學士學位學程,國文,--,--,英文,均標,3,數學B,--,--,社會,--,--,國英數B社,--,5,*1.00,*2.00,*1.50,*1.00,--,40%,審查資料,--,40%,面試,--,30%,,,,,,,,,,一、指定項目甄試成績二、學科能力測驗成績三、學測英文級分四、學測數學B級分,項目：修課紀錄(A)、課程學習成果(B、C、E)、多元表現(F、G、J、L、N)、學習歷程自述(O、P、Q)、其他(R.其他有助審查資料) ,一、學測國文、英文、數學B、社會之級分總和　二、學測英文級分　三、學測數學B級分　四、學測國文級分
中國文化大學,國際企業管理學系,國文,底標,--,英文,--,--,社會,--,3,,,,,,,*2.00,*1.50,*2.00,,,20%,審查資料,--,20%,面試,--,45%,,,,,,,,,,一、面試二、審查資料三、學測國文級分四、學測社會級分,項目：修課紀錄(A)、課程學習成果(B)、多元表現(F、K、M、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、社會之級分總和　二、學測社會級分　三、學測英文級分
實踐大學,國際企業管理學系兩岸工商管理組(高雄校區),社會,底標,5.5,,,,,,,,,,,,,--,,,,,0%,審查資料,--,0%,面試,--,50%,,,,,,,,,,一、面試,項目：課程學習成果(B)、多元表現(G、H、L、M、N)、學習歷程自述(P、Q) ,一、學測社會級分
實踐大學,國際企業管理學系德國商務組(高雄校區),英文,底標,5.5,,,,,,,,,,,,,--,,,,,0%,審查資料,--,0%,面試,--,50%,,,,,,,,,,一、面試,項目：課程學習成果(B)、多元表現(G、H、L、M、N)、學習歷程自述(P、Q) ,一、學測英文級分
